company_code,invoice_date,sales_order_id,customer_id,amount
US001,2021-03-16,1189,XAY745,1870.0000
US001,2021-03-16,1191,YFU210,31020.0000
US001,2021-03-05,1192,XOG539,18920.0000
US001,2021-03-28,1194,LGI635,32890.0000
US001,2021-03-22,1195,VHG075,12210.0000
US001,2021-03-15,1198,YRG806,29370.0000
US001,2021-03-06,1201,YTD228,2090.0000
US001,2021-03-07,1206,DPV482,1430.0000
US001,2021-03-28,1207,PLP305,19800.0000
US001,2021-03-26,1208,QVS384,52800.0000
US001,2021-03-14,1210,ZWF875,20130.0000
US001,2021-03-05,1213,DPY121,22440.0000
US001,2021-03-04,1215,MLS442,33770.0000
US001,2021-03-13,1216,SAY708,23100.0000
US001,2021-03-17,1218,FIQ739,43560.0000
US001,2021-03-24,1221,WTW748,4840.0000
US001,2021-03-20,1222,ZIF419,16940.0000
US001,2021-03-01,1227,HCM624,17160.0000
US001,2021-03-18,1229,DLW391,660.0000
US001,2021-03-05,1230,BNW933,37290.0000
US001,2021-03-24,1231,UMG233,16060.0000
US001,2021-03-12,1232,XCM382,15070.0000
US001,2021-03-21,1234,UQP920,1540.0000
US001,2021-03-11,1236,QCJ276,27500.0000
US001,2021-03-26,1237,JJQ301,2310.0000
US001,2021-03-14,1240,TOG491,3960.0000
US001,2021-03-09,1243,HDJ727,1980.0000
US001,2021-03-20,1245,OOI445,53350.0000
US001,2021-03-15,1247,UWI176,57750.0000
US001,2021-03-12,1248,CHJ498,550.0000
US001,2021-03-21,1256,IWG791,13640.0000
US001,2021-03-18,1259,FPX137,26400.0000
US001,2021-03-30,1260,GDA376,52250.0000
US001,2021-03-13,1261,PTL970,33000.0000
US001,2021-03-23,1262,LGK540,17160.0000
US001,2021-03-29,1263,GUL411,49830.0000
US001,2021-03-09,1266,QHR278,7920.0000
US001,2021-03-21,1268,KEA417,36520.0000
US001,2021-03-25,1269,BMS340,16390.0000
US001,2021-03-24,1271,SLH289,220.0000
US001,2021-03-12,1272,TZF985,8250.0000
US001,2021-03-23,1274,WCX519,24640.0000
US001,2021-03-06,1277,WRL328,1980.0000
US001,2021-03-04,1278,ZWG848,33000.0000
US001,2021-03-22,1281,CQN786,10560.0000
US001,2021-03-08,1283,ADZ661,38390.0000
US001,2021-03-03,1284,LSE094,8690.0000
US001,2021-03-17,1286,PZS287,880.0000
US001,2021-03-27,1287,XCY797,11660.0000
US001,2021-03-07,1288,KGH998,9900.0000
US001,2021-03-13,1290,SLO649,3300.0000
US001,2021-03-17,1292,PNX134,47960.0000
US001,2021-03-21,1293,RFZ254,2200.0000
US001,2021-03-28,1296,WXI177,30140.0000
US001,2021-03-12,1298,QAO158,34540.0000
US001,2021-03-24,1302,DPS461,45980.0000
US001,2021-03-07,1303,QXA246,17490.0000
US001,2021-03-11,1305,JLG224,31350.0000
US001,2021-03-18,1306,JTB688,10560.0000
US001,2021-03-15,1307,KYB752,5280.0000
US001,2021-03-10,1308,TOA240,2200.0000
US001,2021-03-13,1313,PJB416,1540.0000
US001,2021-03-11,1314,FEU405,26510.0000
US001,2021-03-17,1315,ZCF462,19030.0000
US001,2021-03-20,1318,JRQ564,10560.0000
US001,2021-03-16,1321,MJO893,34980.0000
US001,2021-03-15,1325,INI805,40810.0000
US001,2021-03-20,1327,TAC545,2090.0000
US001,2021-03-18,1328,UHU403,43560.0000
US001,2021-03-03,1331,CTD104,1540.0000
US001,2021-03-23,1332,RKM701,2200.0000
US001,2021-03-20,1337,BEP872,33990.0000
US001,2021-03-29,1340,XET860,5280.0000
US001,2021-03-13,1341,KRS464,51040.0000
US001,2021-03-29,1345,VIU578,17160.0000
US001,2021-03-20,1346,NNA650,4950.0000
US001,2021-03-03,1348,DXA803,38060.0000
US001,2021-03-07,1349,NPX595,28380.0000
US001,2021-03-21,1350,VWK660,51810.0000
US001,2021-03-11,1352,TES483,660.0000
US001,2021-03-23,1353,IBW075,1100.0000
US001,2021-03-19,1359,TQS315,1320.0000
US001,2021-03-07,1360,DTR666,4950.0000
US001,2021-03-27,1361,BAJ418,28050.0000
US001,2021-03-01,1363,VCD530,3300.0000
US001,2021-03-01,1364,QBA710,9460.0000
US001,2021-03-22,1365,DGO054,25190.0000
US001,2021-03-07,1369,ZUC948,37950.0000
US001,2021-03-14,1370,JQO554,29700.0000
US001,2021-03-19,1372,GRE724,33110.0000
US001,2021-03-12,1376,QIT676,21120.0000
US001,2021-03-02,1379,BOJ725,34650.0000
US001,2021-03-21,1380,IOF036,35200.0000
US001,2021-03-30,1383,KGV887,50050.0000
US001,2021-03-29,1384,FYR952,29150.0000
US001,2021-03-09,1385,OXS897,23210.0000
US001,2021-03-30,1386,WGA251,20680.0000
US001,2021-03-18,1387,XOB574,1760.0000
US001,2021-03-05,1390,XRT840,38610.0000
US001,2021-03-11,1392,DHC649,35310.0000
US001,2021-03-25,1393,RRG854,35310.0000
US001,2021-03-19,1394,IUP701,29700.0000
US001,2021-03-04,1395,FIX962,10780.0000
US001,2021-03-17,1396,IJC717,6050.0000
US001,2021-03-29,1398,BCQ866,34430.0000
US001,2021-03-17,1400,QKD209,7150.0000
US001,2021-03-06,1401,DNP963,56650.0000
US001,2021-03-05,1402,ATD771,30360.0000
US001,2021-03-23,1404,CJI210,32890.0000
US001,2021-03-02,1407,LTY014,24860.0000
US001,2021-03-20,1408,ZFZ229,550.0000
US001,2021-03-09,1412,RTH844,26400.0000
US001,2021-03-13,1414,SXP624,51370.0000
US001,2021-03-10,1415,TKO631,25080.0000
US001,2021-03-02,1416,TVN930,44220.0000
US001,2021-03-24,1418,PXK146,41580.0000
US001,2021-03-10,1422,MYJ674,39600.0000
US001,2021-03-19,1424,DHQ336,11990.0000
US001,2021-03-07,1426,ROQ313,27610.0000
US001,2021-03-03,1430,MOI780,7480.0000
US001,2021-03-19,1432,AZW192,30470.0000
US001,2021-03-25,1433,NRN190,32780.0000
US001,2021-03-29,1434,IXP050,29370.0000
US001,2021-03-23,1436,KML202,32670.0000
US001,2021-03-02,1444,EOC236,39600.0000
US001,2021-03-29,1445,RZY028,37180.0000
US001,2021-03-05,1446,RDJ505,23760.0000
US001,2021-03-04,1447,GRN710,34100.0000
US001,2021-03-17,1448,RQY572,51700.0000
US001,2021-03-09,1449,XKX408,26730.0000
US001,2021-03-16,1453,VVV891,440.0000
US001,2021-03-02,1454,UHY559,36190.0000
US001,2021-03-30,1456,SKH804,14080.0000
US001,2021-03-12,1460,MFJ806,770.0000
US001,2021-03-22,1461,MNK833,31350.0000
US001,2021-03-17,1462,NHX028,50710.0000
US001,2021-03-16,1463,EJY402,43450.0000
US001,2021-03-25,1465,BWP145,9900.0000
US001,2021-03-20,1466,CRW243,3850.0000
US001,2021-03-18,1468,YDN106,2640.0000
US001,2021-03-06,1470,JCH890,20130.0000
US001,2021-03-12,1472,ICX371,4950.0000
US001,2021-03-30,1473,AQE310,35090.0000
US001,2021-03-21,1475,VKZ870,30030.0000
US001,2021-03-06,1479,BQQ107,6600.0000
US001,2021-03-24,1482,JIF757,16500.0000
US001,2021-03-06,1483,PNF414,1320.0000
US001,2021-03-24,1487,SLH031,49500.0000
US001,2021-03-26,1489,MQE013,18480.0000
US001,2021-03-27,1491,TAH392,11550.0000
US001,2021-03-28,1493,VNN571,9570.0000
US001,2021-03-24,1496,BRB808,34980.0000
US001,2021-03-17,1498,RGX020,19910.0000
US001,2021-03-03,1499,XEZ618,1650.0000
US001,2021-03-17,1502,CKC315,41580.0000
US001,2021-03-13,1505,LYD147,15510.0000
US001,2021-03-21,1506,BAW390,35310.0000
US001,2021-03-23,1508,OKL643,14960.0000
US001,2021-03-27,1509,JUX433,16170.0000
US001,2021-03-01,1510,XSI891,3300.0000
US001,2021-03-28,1512,ZGS438,10560.0000
US001,2021-03-26,1513,LMN656,12540.0000
US001,2021-03-03,1514,XZH287,23210.0000
US001,2021-03-10,1520,GGA428,8030.0000
US001,2021-03-30,1525,BAJ418,660.0000
US001,2021-03-19,1529,SLS151,16610.0000
US001,2021-03-09,1530,EDL633,36630.0000
US001,2021-03-11,1532,FTI572,40040.0000
US001,2021-03-09,1536,SFE231,36740.0000
US001,2021-03-13,1537,RNK336,45210.0000
US001,2021-03-29,1538,OWM321,11880.0000
US001,2021-03-18,1541,ZOZ361,26400.0000
US001,2021-03-03,1545,KLS716,33990.0000
US001,2021-03-07,1548,QLI056,1320.0000
US001,2021-03-16,1551,NDG184,39820.0000
US001,2021-03-09,1552,BFN135,41910.0000
US001,2021-03-25,1554,MHL875,50710.0000
US001,2021-03-08,1562,CIM354,1210.0000
US001,2021-03-12,1563,LGI635,31570.0000
US001,2021-03-02,1566,BFQ662,550.0000
US001,2021-03-08,1567,GAL083,37620.0000
US001,2021-03-04,1568,NSG246,7810.0000
US001,2021-03-30,1570,EYR753,29700.0000
US001,2021-03-30,1572,LPI036,42570.0000
US001,2021-03-05,1575,FBP672,880.0000
US001,2021-03-21,1576,JPL221,41580.0000
US001,2021-03-25,1577,SFO589,1870.0000
US001,2021-03-17,1579,GHV157,11990.0000
US001,2021-03-23,1580,SNA764,47630.0000
US001,2021-03-15,1583,CNE715,12760.0000
US001,2021-03-19,1587,MYK540,46310.0000
US001,2021-03-06,1594,VLH608,6930.0000
US001,2021-03-08,1596,FDI111,42790.0000
US001,2021-03-04,1597,KMG762,1430.0000
US001,2021-03-06,1600,HJL025,29370.0000
US001,2021-03-06,1603,LTP291,36080.0000
US001,2021-03-08,1610,DIN635,37620.0000
US001,2021-03-19,1611,JAA042,26400.0000
US001,2021-03-26,1614,MQY078,28050.0000
US001,2021-03-14,1615,CKQ508,10780.0000
US001,2021-03-20,1617,YJJ532,19800.0000
US001,2021-03-08,1620,RYW355,20020.0000
US001,2021-03-02,1621,VDT721,27720.0000
US001,2021-03-11,1622,NYN992,24200.0000
US001,2021-03-23,1623,KBJ009,31240.0000
US001,2021-03-17,1624,EYG067,9900.0000
US001,2021-03-17,1625,DPM192,20130.0000
US001,2021-03-16,1627,FGE396,31350.0000
US001,2021-03-27,1628,NHX028,44440.0000
US001,2021-03-03,1630,NHX028,36960.0000
US001,2021-03-28,1632,VXN745,28820.0000
US001,2021-03-13,1633,IVK425,48180.0000
US001,2021-03-06,1636,OWC128,35750.0000
US001,2021-03-19,1641,WPQ235,30360.0000
US001,2021-03-17,1642,ALT999,31130.0000
US001,2021-03-05,1646,WGS803,14520.0000
US001,2021-03-10,1651,JGO330,22440.0000
US001,2021-03-02,1654,ETD620,25740.0000
US001,2021-03-25,1656,YXD729,7920.0000
US001,2021-03-26,1658,GFY335,1760.0000
US001,2021-03-27,1659,SIJ654,39820.0000
US001,2021-03-09,1660,CVR680,22110.0000
US001,2021-03-25,1661,YGE913,49940.0000
US001,2021-03-17,1663,NLE255,35530.0000
US001,2021-03-27,1667,DJG899,6600.0000
US001,2021-03-15,1669,YAB045,1760.0000
US001,2021-03-10,1670,PLO641,44220.0000
US001,2021-03-17,1671,WIV185,30030.0000
US001,2021-03-06,1672,DHJ967,25080.0000
US001,2021-03-06,1673,JLX760,35200.0000
US001,2021-03-16,1674,EQW460,29150.0000
US001,2021-03-23,1675,JWW733,25300.0000
US001,2021-03-26,1677,ZJU984,23760.0000
US001,2021-03-28,1681,QTV962,2530.0000
US001,2021-03-15,1687,DSA797,3300.0000
US001,2021-03-17,1688,YAP070,12210.0000
US001,2021-03-04,1689,PFZ846,6600.0000
US001,2021-03-09,1694,EFT937,1760.0000
US001,2021-03-30,1695,NKW946,12210.0000
US001,2021-03-26,1696,JGC229,38170.0000
US001,2021-03-15,1698,SNX491,5170.0000
US001,2021-03-01,1700,RWI624,6600.0000
US001,2021-03-03,1701,RVA506,17160.0000
US001,2021-03-11,1702,SXP624,46310.0000
US001,2021-03-10,1703,XXZ259,1430.0000
US001,2021-03-22,1705,NUF030,330.0000
US001,2021-03-26,1706,JZF832,8250.0000
US001,2021-03-27,1710,NVG927,10450.0000
US001,2021-03-03,1711,XYM465,8580.0000
US001,2021-03-20,1713,DGS109,35530.0000
US001,2021-03-20,1714,EKF163,20460.0000
US001,2021-03-08,1717,AIV830,26730.0000
US001,2021-03-12,1718,JOJ326,21120.0000
US001,2021-03-17,1719,HMV116,26180.0000
US001,2021-03-27,1722,RCF608,8580.0000
US001,2021-03-30,1723,CZU243,40700.0000
US001,2021-03-05,1727,TBC779,12430.0000
US001,2021-03-27,1728,XDF838,4400.0000
US001,2021-03-04,1732,MFV108,49610.0000
US001,2021-03-04,1733,XDC521,58630.0000
US001,2021-03-02,1734,EZI157,14520.0000
US001,2021-03-21,1736,JCD200,32010.0000
US001,2021-03-17,1739,GXX791,17160.0000
US001,2021-03-15,1744,QIQ530,48070.0000
US001,2021-03-24,1745,WSK005,42020.0000
US001,2021-03-15,1747,OAP727,28600.0000
US001,2021-03-10,1750,QDS548,5280.0000
US001,2021-03-06,1751,OXR049,33000.0000
US001,2021-03-10,1752,MRC688,48070.0000
US001,2021-03-03,1753,KCK987,23980.0000
US001,2021-03-03,1754,YXI191,25190.0000
US001,2021-03-15,1755,FBF557,23210.0000
US001,2021-03-02,1756,ZYK236,38500.0000
US001,2021-03-25,1758,KLI523,9570.0000
US001,2021-03-11,1759,CID318,23100.0000
US001,2021-03-21,1761,CNG241,28050.0000
US001,2021-03-23,1762,YXC105,16390.0000
US001,2021-03-03,1763,EQW460,26400.0000
US001,2021-03-13,1764,PEZ932,15400.0000
US001,2021-03-03,1765,QWH561,40920.0000
US001,2021-03-08,1766,ZSN587,12650.0000
US001,2021-03-17,1768,XYY141,1100.0000
US001,2021-03-13,1770,QGS002,47520.0000
US001,2021-03-22,1771,THT992,11550.0000
US001,2021-03-26,1772,EPE440,31020.0000
US001,2021-03-13,1775,MIJ804,9350.0000
US001,2021-03-03,1777,WVF238,11440.0000
US001,2021-03-02,1787,LTQ419,19140.0000
US001,2021-03-06,1789,UBD646,32780.0000
US001,2021-03-12,1790,LWE642,14850.0000
US001,2021-03-24,1792,JIU569,20570.0000
US001,2021-03-04,1793,CTX439,27720.0000
US001,2021-03-08,1795,AVP104,58630.0000
US001,2021-03-04,1796,MGN201,6600.0000
US001,2021-03-10,1800,BVS529,40370.0000
US001,2021-03-03,1801,YEZ769,45760.0000
US001,2021-03-22,1802,LYR263,27060.0000
US001,2021-03-05,1803,NJK327,26400.0000
US001,2021-03-23,1804,XHU352,1650.0000
US001,2021-03-01,1805,WFN263,22440.0000
US001,2021-03-09,1806,UJE688,33330.0000
US001,2021-03-22,1807,QWZ683,6600.0000
US001,2021-03-29,1808,DWG105,31900.0000
US001,2021-03-13,1810,RSH575,31350.0000
US001,2021-03-06,1812,IWB268,32450.0000
US001,2021-03-20,1814,BTR416,26950.0000
US001,2021-03-04,1815,TQL811,30800.0000
US001,2021-03-17,1816,SYP275,36630.0000
US001,2021-03-29,1817,KIO488,2640.0000
US001,2021-03-13,1818,STQ776,23100.0000
US001,2021-03-20,1819,OJJ909,15840.0000
US001,2021-03-17,1820,SEQ275,21120.0000
US001,2021-03-17,1822,PRA758,25080.0000
US001,2021-03-16,1826,STQ776,2090.0000
US001,2021-03-16,1827,LTY014,34320.0000
US001,2021-03-03,1829,VVA088,55330.0000
US001,2021-03-02,1833,KLP117,990.0000
US001,2021-03-11,1835,VXD196,17160.0000
US001,2021-03-09,1836,SNX091,1210.0000
US001,2021-03-26,1837,ISC767,46310.0000
US001,2021-03-29,1838,LIZ809,330.0000
US001,2021-03-08,1840,PFI818,29260.0000
US001,2021-03-24,1843,GIQ185,27720.0000
US001,2021-03-26,1844,HIY598,3960.0000
US001,2021-03-18,1845,AVW842,13970.0000
US001,2021-03-11,1846,YRH121,23760.0000
US001,2021-03-01,1847,DLA111,31350.0000
US001,2021-03-05,1853,ZZQ231,25630.0000
US001,2021-03-23,1857,BHZ670,25520.0000
US001,2021-03-12,1858,LTP291,43670.0000
US001,2021-03-05,1859,DHT057,14850.0000
US001,2021-03-27,1864,QED947,24750.0000
US001,2021-03-04,1865,IHH393,16940.0000
US001,2021-03-06,1866,RSK404,1320.0000
US001,2021-03-16,1869,KZZ869,8250.0000
US001,2021-03-07,1875,PGT424,31350.0000
US001,2021-03-16,1878,HBV546,5280.0000
US001,2021-03-23,1880,ZBH915,27280.0000
US001,2021-03-19,1882,GYY456,660.0000
US001,2021-03-10,1883,SMX372,4620.0000
US001,2021-03-08,1884,MFP340,48510.0000
US001,2021-03-19,1885,FJJ625,9900.0000
US001,2021-03-12,1887,GOE518,1650.0000
US001,2021-03-27,1888,UJD535,30030.0000
US001,2021-03-27,1890,LMC202,32010.0000
US001,2021-03-25,1891,VSU103,34650.0000
US001,2021-03-08,1892,LWN987,16500.0000
US001,2021-03-02,1895,AZT719,53020.0000
US001,2021-03-12,1896,HWE344,26400.0000
US001,2021-03-04,1897,EYM967,1980.0000
US001,2021-03-01,1899,PNT418,43010.0000
US001,2021-03-04,1902,GPJ660,2310.0000
US001,2021-03-04,1904,QKT740,16500.0000
US001,2021-03-26,1905,AOC515,45650.0000
US001,2021-03-03,1907,PSP128,26400.0000
US001,2021-03-19,1909,NLB166,46530.0000
US001,2021-03-16,1911,GJY928,26730.0000
US001,2021-03-14,1915,BZM257,30140.0000
US001,2021-03-27,1919,ZFT751,24750.0000
US001,2021-03-02,1922,KLD494,10890.0000
US001,2021-03-25,1924,GJF672,15510.0000
US001,2021-03-19,1925,OPS403,1870.0000
US001,2021-03-17,1927,NLI116,28050.0000
US001,2021-03-18,1931,OYD706,8250.0000
US001,2021-03-25,1932,FRW469,33770.0000
US001,2021-03-20,1933,GIR824,1430.0000
US001,2021-03-30,1934,QWZ683,41690.0000
US001,2021-03-24,1935,ORD334,42570.0000
US001,2021-03-27,1936,XQV441,19140.0000
US001,2021-03-07,1937,HAR622,19800.0000
US001,2021-03-07,1940,VZB673,53460.0000
US001,2021-03-18,1941,MBL902,41030.0000
US001,2021-03-18,1949,HIM414,2090.0000
US001,2021-03-02,1951,QGZ444,1210.0000
US001,2021-03-19,1952,BIN627,17600.0000
US001,2021-03-11,1953,DTT166,23650.0000
US001,2021-03-16,1955,ILX582,6600.0000
US001,2021-03-17,1956,ZWM137,39600.0000
US001,2021-03-30,1957,DDB164,18590.0000
US001,2021-03-08,1958,ZGL409,41140.0000
US001,2021-03-20,1959,APP571,25410.0000
US001,2021-03-17,1960,EDF099,46200.0000
US001,2021-03-21,1961,TBN580,8580.0000
US001,2021-03-04,1963,IWM541,19800.0000
US001,2021-03-15,1968,BPR441,23760.0000
US001,2021-03-30,1970,DJI814,220.0000
US001,2021-03-20,1971,MTS807,44440.0000
US001,2021-03-23,1972,TIW803,39600.0000
US001,2021-03-13,1974,SYP275,7040.0000
US001,2021-03-20,1975,UEY225,17820.0000
US001,2021-03-15,1976,MDK244,32560.0000
US001,2021-03-04,1977,JYA445,23760.0000
US001,2021-03-09,1979,CUJ670,26070.0000
US001,2021-03-01,1981,DJI814,1320.0000
US001,2021-03-23,1982,YHC866,26730.0000
US001,2021-03-16,1983,PHE136,2090.0000
US001,2021-03-10,1984,RZY741,17160.0000
US001,2021-03-01,1985,UGT101,5280.0000
US001,2021-03-16,1986,OVZ750,440.0000
US001,2021-03-23,1991,ZJB682,19800.0000
US001,2021-03-09,1993,NEA729,36410.0000
US001,2021-03-19,1996,LTY951,220.0000
US001,2021-03-02,2000,DPS461,21450.0000
US001,2021-03-13,2001,JHL475,44440.0000
US001,2021-03-24,2003,TZF985,29040.0000
US001,2021-03-17,2004,YEX725,9240.0000
US001,2021-03-07,2006,LOH502,56540.0000
US001,2021-03-30,2008,IBO857,2200.0000
US001,2021-03-21,2010,ZNX302,27830.0000
US001,2021-03-20,2011,NUX331,43670.0000
US001,2021-03-06,2012,XOT303,550.0000
US001,2021-03-06,2013,WTS580,25960.0000
US001,2021-03-13,2016,YHW269,38390.0000
US001,2021-03-02,2018,OBI426,27060.0000
US001,2021-03-22,2019,BEL829,3300.0000
US001,2021-03-02,2022,PVJ021,11880.0000
US001,2021-03-05,2026,CVZ181,25300.0000
US001,2021-03-26,2028,ILS222,1320.0000
US001,2021-03-24,2030,BWZ908,18480.0000
US001,2021-03-24,2032,TLN873,1320.0000
US001,2021-03-09,2034,ZCF462,1320.0000
US001,2021-03-25,2036,WYL987,45870.0000
US001,2021-03-26,2038,HNL450,8250.0000
US001,2021-03-09,2039,BPP506,34320.0000
US001,2021-03-08,2041,OCB844,9680.0000
US001,2021-03-10,2042,SIZ975,17160.0000
US001,2021-03-13,2043,TED137,27720.0000
US001,2021-03-01,2044,IME716,2310.0000
US001,2021-03-10,2045,PCI097,36740.0000
US001,2021-03-22,2046,FGS961,13200.0000
US001,2021-03-25,2047,WNO802,11550.0000
US001,2021-03-10,2049,ALX087,22440.0000
US001,2021-03-19,2050,RFP025,31680.0000
US001,2021-03-18,2051,EIJ951,23210.0000
US001,2021-03-12,2052,VPL723,3960.0000
US001,2021-03-04,2053,DSA797,38280.0000
US001,2021-03-06,2055,MTR876,33220.0000
US001,2021-03-04,2057,MVU878,23100.0000
US001,2021-03-22,2058,UWM397,25960.0000
US001,2021-03-18,2059,PNX134,27720.0000
US001,2021-03-06,2060,PSQ768,6160.0000
US001,2021-03-19,2061,IYP909,58300.0000
US001,2021-03-10,2063,DSH653,45210.0000
US001,2021-03-20,2064,GJR759,13200.0000
US001,2021-03-09,2068,LZD082,1980.0000
US001,2021-03-07,2075,ISS759,21890.0000
US001,2021-03-25,2076,HKP738,19360.0000
US001,2021-03-26,2077,NQM975,16390.0000
US001,2021-03-30,2082,TQP894,14850.0000
US001,2021-03-22,2083,GWU988,52360.0000
US001,2021-03-16,2085,XBI318,26400.0000
US001,2021-03-04,2086,YPS873,9240.0000
US001,2021-03-12,2089,HQU755,12430.0000
US001,2021-03-03,2090,OBZ207,30470.0000
US001,2021-03-14,2091,WIR309,16500.0000
US001,2021-03-21,2093,KPB918,21450.0000
US001,2021-03-28,2094,AMA870,25960.0000
US001,2021-03-28,2100,BUH453,31680.0000
US001,2021-03-04,2102,SMB715,10670.0000
US001,2021-03-18,2103,DCS392,26400.0000
US001,2021-03-02,2107,PKG280,58520.0000
US001,2021-03-03,2108,VVE118,33000.0000
US001,2021-03-28,2111,MNI605,16720.0000
US001,2021-03-01,2113,YZV646,40260.0000
US001,2021-03-13,2119,VSU103,51920.0000
US001,2021-03-09,2121,VAI693,58410.0000
US001,2021-03-01,2122,ULW951,330.0000
US001,2021-03-28,2123,KLP117,26400.0000
US001,2021-03-11,2127,KQI010,35640.0000
US001,2021-03-20,2129,OOJ135,43890.0000
US001,2021-03-26,2130,DNQ802,110.0000
US001,2021-03-15,2133,JKL248,17490.0000
US001,2021-03-07,2135,JIU372,660.0000
US001,2021-03-25,2136,NNH283,32450.0000
US001,2021-03-26,2139,MDK244,46860.0000
US001,2021-03-12,2141,CFL152,1760.0000
US001,2021-03-08,2142,EBX252,25080.0000
US001,2021-03-13,2145,HLH671,54670.0000
US001,2021-03-26,2147,VTP744,440.0000
US001,2021-03-29,2148,MFL314,110.0000
US001,2021-03-09,2151,EOU281,26400.0000
US001,2021-03-11,2153,ILM532,13200.0000
US001,2021-03-12,2154,VCD530,13530.0000
US001,2021-03-25,2156,HVE346,6600.0000
US001,2021-03-09,2157,HWE344,21450.0000
US001,2021-03-30,2160,PNY704,24310.0000
US001,2021-03-19,2161,UTD391,49060.0000
US001,2021-03-29,2163,QLA465,50820.0000
US001,2021-03-24,2164,XBQ426,15730.0000
US001,2021-03-25,2169,CVJ729,29480.0000
US001,2021-03-23,2172,BMG982,4950.0000
US001,2021-03-20,2173,NSZ941,33330.0000
US001,2021-03-17,2174,VQK339,34870.0000
US001,2021-03-10,2175,GKQ325,39490.0000
US001,2021-03-24,2176,HVD931,4290.0000
US001,2021-03-04,2178,VMZ757,1650.0000
US001,2021-03-23,2179,PZS287,20130.0000
US001,2021-03-01,2180,OMX905,33660.0000
US001,2021-03-27,2182,BPP506,33990.0000
US001,2021-03-28,2186,WRZ964,24640.0000
US001,2021-03-28,2189,WXI124,33660.0000
US001,2021-03-03,2191,HIV171,27720.0000
US001,2021-03-30,2192,RWF176,23430.0000
US001,2021-03-10,2193,FLD189,2200.0000
US001,2021-03-03,2194,KBZ597,23540.0000
US001,2021-03-12,2197,NXE747,45430.0000
US001,2021-03-24,2201,ECU425,13530.0000
US001,2021-03-17,2206,FZQ957,17490.0000
US001,2021-03-01,2208,SOB018,1320.0000
US001,2021-03-03,2213,QJM019,1980.0000
US001,2021-03-02,2216,VON500,38500.0000
US001,2021-03-28,2217,LFN820,1320.0000
US001,2021-03-05,2220,ZEN382,29370.0000
US001,2021-03-14,2222,MXG179,10560.0000
US001,2021-03-06,2223,UHU403,49720.0000
US001,2021-03-23,2224,ARC855,24310.0000
US001,2021-03-28,2227,DLU241,45210.0000
US001,2021-03-07,2233,MUZ475,24200.0000
US001,2021-03-13,2235,NZI795,11990.0000
US001,2021-03-09,2236,CEL969,880.0000
US001,2021-03-23,2239,COY318,34650.0000
US001,2021-03-03,2240,PJX166,6710.0000
US001,2021-03-09,2241,PAC997,18480.0000
US001,2021-03-14,2242,IMC111,16720.0000
US001,2021-03-07,2243,STQ776,39710.0000
US001,2021-03-04,2245,DQZ839,31350.0000
US001,2021-03-20,2246,NZT779,2640.0000
US001,2021-03-25,2248,JLD552,23430.0000
US001,2021-03-18,2249,OBL807,29370.0000
US001,2021-03-13,2250,QKD209,1320.0000
US001,2021-03-02,2253,ITD592,49940.0000
US001,2021-03-11,2255,RVP348,25850.0000
US001,2021-03-02,2257,GBN383,32450.0000
US001,2021-03-07,2258,ILS222,33770.0000
US001,2021-03-24,2260,ENH003,11770.0000
US001,2021-03-10,2261,VPQ837,25080.0000
US001,2021-03-01,2262,KOC951,1760.0000
US001,2021-03-24,2263,ISG062,9790.0000
US001,2021-03-21,2266,APK609,53130.0000
US001,2021-03-13,2269,VCL442,20350.0000
US001,2021-03-03,2272,YGC486,26950.0000
US001,2021-03-20,2273,RHT844,24310.0000
US001,2021-03-22,2276,MAV402,23870.0000
US001,2021-03-17,2277,VCU851,46530.0000
US001,2021-03-02,2278,AUZ575,2090.0000
US001,2021-03-01,2283,AFU613,30140.0000
US001,2021-03-26,2284,YPY490,26950.0000
US001,2021-03-18,2285,CWH512,3300.0000
US001,2021-03-11,2286,MWW687,770.0000
US001,2021-03-13,2288,FZU623,30360.0000
US001,2021-03-03,2293,LVO576,19800.0000
US001,2021-03-09,2294,GLA315,13200.0000
US001,2021-03-27,2296,MQA280,21010.0000
US001,2021-03-02,2299,XSI891,19360.0000
US001,2021-03-25,2303,MAI280,14080.0000
US001,2021-03-27,2305,YFV585,58080.0000
US001,2021-03-07,2308,KZX479,13530.0000
US001,2021-03-14,2311,BRB808,1320.0000
US001,2021-03-24,2312,AJC303,43230.0000
US001,2021-03-27,2314,QCP901,34870.0000
US001,2021-03-02,2315,CJX934,21120.0000
US001,2021-03-08,2318,SNP157,30360.0000
US001,2021-03-18,2322,GXX791,27060.0000
US001,2021-03-29,2326,ABR522,33000.0000
US001,2021-03-17,2327,QDT773,6600.0000
US001,2021-03-12,2329,WQX461,55110.0000
US001,2021-03-15,2332,WWT317,16500.0000
US001,2021-03-14,2334,YVX039,26620.0000
US001,2021-03-30,2335,XOC668,8250.0000
US001,2021-03-20,2336,FVL666,4620.0000
US001,2021-03-24,2338,UBD646,31460.0000
US001,2021-03-25,2340,SFO589,9900.0000
US001,2021-03-09,2341,DMV425,660.0000
US001,2021-03-29,2342,QKY227,17380.0000
US001,2021-03-30,2343,RNK993,13640.0000
US001,2021-03-22,2344,TAG084,10560.0000
US001,2021-03-20,2345,VKC249,15950.0000
US001,2021-03-19,2346,MQM137,17160.0000
US001,2021-03-14,2347,QRT174,10450.0000
US001,2021-03-27,2350,GTU482,9240.0000
