company_code,s_order_date,sales_order_id,invoice_id,product_id,area,customer_id,amount,tax_amount,cc_id
US001,2021-03-16,1314,648,4,SE,SHE448,1600,160.0,PSE04
US001,2021-03-17,1315,649,5,SE,PGA470,6000,600.0,SSE03
US001,2021-03-03,1316,650,5,SE,MSL997,8400,840.0,SSE03
US001,2021-03-03,1316,650,4,SE,MSL997,2000,200.0,PSE04
US001,2021-03-04,1318,651,5,SP,GLT865,4800,480.0,SSP03
US001,2021-03-11,1320,652,5,SE,IJH344,24000,2400.0,SSE03
US001,2021-03-11,1320,652,3,SE,IJH344,24000,2400.0,PSE02
US001,2021-03-14,1323,653,5,SE,CET991,24000,2400.0,SSE03
US001,2021-03-14,1323,653,4,SE,CET991,200,20.0,PSE04
US001,2021-03-14,1323,653,3,SE,CET991,25500,2550.0,PSE02
US001,2021-03-13,1324,654,5,SE,DEM697,14400,1440.0,SSE03
US001,2021-03-13,1324,654,3,SE,DEM697,1500,150.0,PSE02
US001,2021-03-01,1325,655,4,SE,VZS757,200,20.0,PSE04
US001,2021-03-01,1325,655,3,SE,VZS757,1500,150.0,PSE02
US001,2021-03-22,1326,656,4,SE,SUD607,1500,150.0,PSE04
US001,2021-03-06,1329,657,5,SE,KXD120,10800,1080.0,SSE03
US001,2021-03-06,1329,657,3,SE,KXD120,28500,2850.0,PSE02
US001,2021-03-17,1332,658,3,SE,LQQ655,4500,450.0,PSE02
US001,2021-03-22,1336,659,3,SE,RZH246,10500,1050.0,PSE02
US001,2021-03-20,1337,660,5,SP,ZFG183,14400,1440.0,SSP03
US001,2021-03-20,1337,660,4,SP,ZFG183,1200,120.0,PSP04
US001,2021-03-20,1337,660,3,SP,ZFG183,3000,300.0,PSP02
US001,2021-03-13,1339,661,5,SE,RJJ058,3600,360.0,SSE03
US001,2021-03-13,1339,661,4,SE,RJJ058,500,50.0,PSE04
US001,2021-03-13,1339,661,3,SE,RJJ058,16500,1650.0,PSE02
US001,2021-03-04,1341,662,3,OY,AWW049,12000,1200.0,POY02
US001,2021-03-27,1342,663,5,SE,FFM347,16800,1680.0,SSE03
US001,2021-03-27,1342,663,4,SE,FFM347,1400,140.0,PSE04
US001,2021-03-27,1342,663,3,SE,FFM347,16500,1650.0,PSE02
US001,2021-03-18,1345,664,5,SP,PFI818,21600,2160.0,SSP03
US001,2021-03-18,1345,664,4,SP,PFI818,2000,200.0,PSP04
US001,2021-03-18,1345,664,3,SP,PFI818,30000,3000.0,PSP02
US001,2021-03-23,1346,665,5,SE,YEE291,12000,1200.0,SSE03
US001,2021-03-23,1346,665,4,SE,YEE291,400,40.0,PSE04
US001,2021-03-23,1346,665,3,SE,YEE291,3000,300.0,PSE02
US001,2021-03-12,1348,666,5,SE,HJY256,24000,2400.0,SSE03
US001,2021-03-29,1350,667,5,SE,YTQ008,4800,480.0,SSE03
US001,2021-03-29,1350,667,4,SE,YTQ008,1600,160.0,PSE04
US001,2021-03-29,1350,667,3,SE,YTQ008,16500,1650.0,PSE02
US001,2021-03-10,1353,668,5,KG,TSC052,19200,1920.0,SKG03
US001,2021-03-26,1357,669,5,SE,FHB594,6000,600.0,SSE03
US001,2021-03-20,1358,670,5,KG,BPE630,3600,360.0,SKG03
US001,2021-03-20,1358,670,4,KG,BPE630,400,40.0,PKG04
US001,2021-03-20,1358,670,3,KG,BPE630,25500,2550.0,PKG02
US001,2021-03-06,1361,671,5,SP,UOD358,3600,360.0,SSP03
US001,2021-03-06,1361,671,4,SP,UOD358,700,70.0,PSP04
US001,2021-03-06,1361,671,3,SP,UOD358,9000,900.0,PSP02
US001,2021-03-14,1364,672,5,SE,HHU918,20400,2040.0,SSE03
US001,2021-03-14,1364,672,4,SE,HHU918,300,30.0,PSE04
US001,2021-03-25,1365,673,5,SE,MCD294,8400,840.0,SSE03
US001,2021-03-25,1365,673,4,SE,MCD294,400,40.0,PSE04
US001,2021-03-08,1367,674,5,SP,FBG089,19200,1920.0,SSP03
US001,2021-03-08,1367,674,4,SP,FBG089,1700,170.0,PSP04
US001,2021-03-08,1367,674,3,SP,FBG089,3000,300.0,PSP02
US001,2021-03-21,1368,675,5,SP,GIQ001,22800,2280.0,SSP03
US001,2021-03-21,1368,675,4,SP,GIQ001,1000,100.0,PSP04
US001,2021-03-03,1369,676,5,OY,GPH217,8400,840.0,SOY03
US001,2021-03-03,1369,676,3,OY,GPH217,18000,1800.0,POY02
US001,2021-03-19,1370,677,5,SP,JKL248,18000,1800.0,SSP03
US001,2021-03-19,1370,677,4,SP,JKL248,900,90.0,PSP04
US001,2021-03-19,1370,677,3,SP,JKL248,27000,2700.0,PSP02
US001,2021-03-27,1373,678,3,KG,RBQ718,9000,900.0,PKG02
US001,2021-03-18,1376,679,4,SE,PRB239,500,50.0,PSE04
US001,2021-03-24,1377,680,5,SE,AJQ434,25200,2520.0,SSE03
US001,2021-03-24,1377,680,4,SE,AJQ434,1800,180.0,PSE04
US001,2021-03-14,1379,681,4,SE,HBF191,200,20.0,PSE04
US001,2021-03-08,1380,682,4,OY,FVS139,600,60.0,POY04
US001,2021-03-08,1380,682,3,OY,FVS139,12000,1200.0,POY02
US001,2021-03-17,1383,683,3,OY,VCI952,1500,150.0,POY02
US001,2021-03-20,1384,684,4,OY,BGP971,1000,100.0,POY04
US001,2021-03-20,1384,684,3,OY,BGP971,9000,900.0,POY02
US001,2021-03-29,1385,685,5,SE,TOY804,12000,1200.0,SSE03
US001,2021-03-20,1391,686,3,KG,SFB380,3000,300.0,PKG02
US001,2021-03-06,1394,687,5,SE,AJD017,9600,960.0,SSE03
US001,2021-03-06,1394,687,4,SE,AJD017,900,90.0,PSE04
US001,2021-03-05,1397,688,5,SE,HZR714,18000,1800.0,SSE03
US001,2021-03-07,1406,689,5,SE,VEP737,12000,1200.0,SSE03
US001,2021-03-07,1406,689,3,SE,VEP737,9000,900.0,PSE02
US001,2021-03-21,1410,690,5,SE,RMJ818,22800,2280.0,SSE03
US001,2021-03-21,1410,690,4,SE,RMJ818,600,60.0,PSE04
US001,2021-03-26,1411,691,5,SE,SIO137,19200,1920.0,SSE03
US001,2021-03-26,1411,691,4,SE,SIO137,1900,190.0,PSE04
US001,2021-03-26,1411,691,3,SE,SIO137,13500,1350.0,PSE02
US001,2021-03-03,1415,692,5,SE,XIT310,15600,1560.0,SSE03
US001,2021-03-03,1415,692,3,SE,XIT310,16500,1650.0,PSE02
US001,2021-03-16,1417,693,3,OY,LGI635,24000,2400.0,POY02
US001,2021-03-05,1418,694,5,SE,GBB430,13200,1320.0,SSE03
US001,2021-03-05,1418,694,4,SE,GBB430,1300,130.0,PSE04
US001,2021-03-05,1418,694,3,SE,GBB430,7500,750.0,PSE02
US001,2021-03-17,1420,695,5,SP,HIY598,25200,2520.0,SSP03
US001,2021-03-03,1421,696,3,SE,BJR040,24000,2400.0,PSE02
US001,2021-03-07,1423,697,5,SE,OUZ288,9600,960.0,SSE03
US001,2021-03-07,1423,697,4,SE,OUZ288,1100,110.0,PSE04
US001,2021-03-21,1426,698,5,OY,HYA641,1200,120.0,SOY03
US001,2021-03-21,1426,698,4,OY,HYA641,1900,190.0,POY04
US001,2021-03-21,1426,698,3,OY,HYA641,28500,2850.0,POY02
US001,2021-03-20,1433,699,5,SE,DEI431,20400,2040.0,SSE03
US001,2021-03-20,1433,699,4,SE,DEI431,1700,170.0,PSE04
US001,2021-03-20,1433,699,3,SE,DEI431,16500,1650.0,PSE02
US001,2021-03-26,1435,700,4,SP,WFX711,2100,210.0,PSP04
US001,2021-03-27,1437,701,5,OY,KYU476,22800,2280.0,SOY03
US001,2021-03-27,1437,701,4,OY,KYU476,1900,190.0,POY04
US001,2021-03-04,1438,702,5,SE,TPV826,22800,2280.0,SSE03
US001,2021-03-04,1438,702,3,SE,TPV826,24000,2400.0,PSE02
US001,2021-03-22,1441,703,5,SE,LUV556,2400,240.0,SSE03
US001,2021-03-22,1441,703,3,SE,LUV556,31500,3150.0,PSE02
US001,2021-03-11,1445,704,4,SE,TKH289,700,70.0,PSE04
US001,2021-03-05,1446,705,5,SE,QVR260,10800,1080.0,SSE03
US001,2021-03-05,1446,705,4,SE,QVR260,1700,170.0,PSE04
US001,2021-03-05,1446,705,3,SE,QVR260,13500,1350.0,PSE02
US001,2021-03-12,1447,706,5,KG,UOK509,12000,1200.0,SKG03
US001,2021-03-12,1447,706,3,KG,UOK509,22500,2250.0,PKG02
US001,2021-03-20,1448,707,3,KG,FEE882,16500,1650.0,PKG02
US001,2021-03-25,1449,708,5,SP,AJN722,14400,1440.0,SSP03
US001,2021-03-25,1449,708,4,SP,AJN722,2000,200.0,PSP04
US001,2021-03-25,1449,708,3,SP,AJN722,13500,1350.0,PSP02
US001,2021-03-04,1450,709,5,SE,HRO135,4800,480.0,SSE03
US001,2021-03-04,1450,709,3,SE,HRO135,16500,1650.0,PSE02
US001,2021-03-19,1451,710,5,SE,WQM847,19200,1920.0,SSE03
US001,2021-03-19,1451,710,4,SE,WQM847,900,90.0,PSE04
US001,2021-03-19,1451,710,3,SE,WQM847,31500,3150.0,PSE02
US001,2021-03-11,1455,711,5,SP,MPT886,14400,1440.0,SSP03
US001,2021-03-11,1455,711,4,SP,MPT886,300,30.0,PSP04
US001,2021-03-11,1455,711,3,SP,MPT886,12000,1200.0,PSP02
US001,2021-03-25,1457,712,5,OY,EWE757,4800,480.0,SOY03
US001,2021-03-25,1457,712,3,OY,EWE757,3000,300.0,POY02
US001,2021-03-06,1459,713,4,OY,JFZ047,1900,190.0,POY04
US001,2021-03-06,1459,713,3,OY,JFZ047,16500,1650.0,POY02
US001,2021-03-23,1460,714,5,SE,WNB402,18000,1800.0,SSE03
US001,2021-03-23,1460,714,4,SE,WNB402,1500,150.0,PSE04
US001,2021-03-23,1460,714,3,SE,WNB402,15000,1500.0,PSE02
US001,2021-03-29,1461,715,5,OY,ZWT064,7200,720.0,SOY03
US001,2021-03-29,1461,715,3,OY,ZWT064,28500,2850.0,POY02
US001,2021-03-30,1462,716,5,SE,IDH559,18000,1800.0,SSE03
US001,2021-03-30,1462,716,4,SE,IDH559,1200,120.0,PSE04
US001,2021-03-18,1463,717,5,SE,UQD242,3600,360.0,SSE03
US001,2021-03-04,1468,718,5,OY,BBU860,21600,2160.0,SOY03
US001,2021-03-04,1468,718,4,OY,BBU860,2100,210.0,POY04
US001,2021-03-04,1468,718,3,OY,BBU860,3000,300.0,POY02
US001,2021-03-04,1470,719,4,KG,KZY704,200,20.0,PKG04
US001,2021-03-04,1470,719,3,KG,KZY704,9000,900.0,PKG02
US001,2021-03-03,1472,720,5,OY,QZH258,19200,1920.0,SOY03
US001,2021-03-03,1472,720,4,OY,QZH258,1500,150.0,POY04
US001,2021-03-03,1472,720,3,OY,QZH258,24000,2400.0,POY02
US001,2021-03-07,1473,721,5,KG,ZYK543,21600,2160.0,SKG03
US001,2021-03-07,1473,721,4,KG,ZYK543,1400,140.0,PKG04
US001,2021-03-07,1473,721,3,KG,ZYK543,4500,450.0,PKG02
US001,2021-03-11,1475,722,3,SE,ZWF915,30000,3000.0,PSE02
US001,2021-03-12,1476,723,5,SE,YAB045,21600,2160.0,SSE03
US001,2021-03-12,1476,723,4,SE,YAB045,300,30.0,PSE04
US001,2021-03-12,1476,723,3,SE,YAB045,9000,900.0,PSE02
US001,2021-03-06,1477,724,3,SE,JAR736,4500,450.0,PSE02
US001,2021-03-22,1480,725,5,SE,EID871,24000,2400.0,SSE03
US001,2021-03-24,1481,726,5,SE,BEQ655,7200,720.0,SSE03
US001,2021-03-24,1481,726,4,SE,BEQ655,1900,190.0,PSE04
US001,2021-03-24,1481,726,3,SE,BEQ655,21000,2100.0,PSE02
US001,2021-03-25,1482,727,5,SE,YXN945,14400,1440.0,SSE03
US001,2021-03-25,1482,727,4,SE,YXN945,2000,200.0,PSE04
US001,2021-03-18,1486,728,5,SE,TAD953,19200,1920.0,SSE03
US001,2021-03-18,1486,728,4,SE,TAD953,1900,190.0,PSE04
US001,2021-03-18,1486,728,3,SE,TAD953,31500,3150.0,PSE02
US001,2021-03-01,1489,729,5,SE,XCG905,9600,960.0,SSE03
US001,2021-03-01,1489,729,4,SE,XCG905,1900,190.0,PSE04
US001,2021-03-01,1489,729,3,SE,XCG905,19500,1950.0,PSE02
US001,2021-03-12,1492,730,5,SE,EST087,18000,1800.0,SSE03
US001,2021-03-12,1492,730,4,SE,EST087,700,70.0,PSE04
US001,2021-03-01,1495,731,4,SE,ZFI996,300,30.0,PSE04
US001,2021-03-01,1495,731,3,SE,ZFI996,28500,2850.0,PSE02
US001,2021-03-16,1496,732,4,SE,IFZ243,1200,120.0,PSE04
US001,2021-03-11,1498,733,4,SE,NGZ944,1200,120.0,PSE04
US001,2021-03-24,1499,734,5,SE,UVX485,10800,1080.0,SSE03
US001,2021-03-24,1499,734,4,SE,UVX485,100,10.0,PSE04
US001,2021-03-24,1499,734,3,SE,UVX485,15000,1500.0,PSE02
US001,2021-03-03,1500,735,3,SP,JTJ430,27000,2700.0,PSP02
US001,2021-03-16,1501,736,5,SP,FCF781,20400,2040.0,SSP03
US001,2021-03-25,1502,737,4,KG,VYW326,1400,140.0,PKG04
US001,2021-03-23,1504,738,5,OY,UHW695,15600,1560.0,SOY03
US001,2021-03-23,1504,738,3,OY,UHW695,27000,2700.0,POY02
US001,2021-03-10,1505,739,4,SE,AVX495,800,80.0,PSE04
US001,2021-03-10,1505,739,3,SE,AVX495,28500,2850.0,PSE02
US001,2021-03-01,1506,740,5,SE,ZHA932,22800,2280.0,SSE03
US001,2021-03-01,1506,740,3,SE,ZHA932,27000,2700.0,PSE02
US001,2021-03-04,1507,741,5,KG,ZYI688,13200,1320.0,SKG03
US001,2021-03-04,1507,741,4,KG,ZYI688,1400,140.0,PKG04
US001,2021-03-26,1508,742,5,OY,HFN921,10800,1080.0,SOY03
US001,2021-03-16,1509,743,4,SE,DSE013,1900,190.0,PSE04
US001,2021-03-16,1509,743,3,SE,DSE013,15000,1500.0,PSE02
US001,2021-03-24,1512,744,5,SE,TLU009,25200,2520.0,SSE03
US001,2021-03-24,1512,744,4,SE,TLU009,200,20.0,PSE04
US001,2021-03-24,1512,744,3,SE,TLU009,4500,450.0,PSE02
US001,2021-03-07,1513,745,5,OY,JVN577,16800,1680.0,SOY03
US001,2021-03-07,1513,745,3,OY,JVN577,22500,2250.0,POY02
US001,2021-03-11,1515,746,5,SE,FOT149,19200,1920.0,SSE03
US001,2021-03-10,1518,747,5,SE,AQY857,19200,1920.0,SSE03
US001,2021-03-16,1520,748,5,SE,PUU278,13200,1320.0,SSE03
US001,2021-03-16,1520,748,4,SE,PUU278,900,90.0,PSE04
US001,2021-03-16,1520,748,3,SE,PUU278,16500,1650.0,PSE02
US001,2021-03-23,1522,749,3,SE,CTI170,7500,750.0,PSE02
US001,2021-03-19,1526,750,5,SE,FPU521,15600,1560.0,SSE03
US001,2021-03-19,1526,750,4,SE,FPU521,2100,210.0,PSE04
US001,2021-03-19,1526,750,3,SE,FPU521,31500,3150.0,PSE02
US001,2021-03-04,1527,751,5,OY,ZVN609,22800,2280.0,SOY03
US001,2021-03-04,1527,751,3,OY,ZVN609,7500,750.0,POY02
US001,2021-03-14,1529,752,5,SE,WGO705,18000,1800.0,SSE03
US001,2021-03-14,1529,752,4,SE,WGO705,1700,170.0,PSE04
US001,2021-03-14,1529,752,3,SE,WGO705,31500,3150.0,PSE02
US001,2021-03-14,1534,753,5,OY,HMZ864,10800,1080.0,SOY03
US001,2021-03-02,1535,754,3,SE,OXP240,16500,1650.0,PSE02
US001,2021-03-08,1536,755,5,SP,GDA376,14400,1440.0,SSP03
US001,2021-03-08,1536,755,4,SP,GDA376,1600,160.0,PSP04
US001,2021-03-08,1536,755,3,SP,GDA376,18000,1800.0,PSP02
US001,2021-03-09,1539,756,5,SE,RGP101,16800,1680.0,SSE03
US001,2021-03-09,1539,756,4,SE,RGP101,1800,180.0,PSE04
US001,2021-03-09,1539,756,3,SE,RGP101,27000,2700.0,PSE02
US001,2021-03-05,1543,757,4,OY,GHU956,600,60.0,POY04
US001,2021-03-05,1543,757,3,OY,GHU956,30000,3000.0,POY02
US001,2021-03-09,1544,758,5,OY,MCR441,21600,2160.0,SOY03
US001,2021-03-09,1544,758,4,OY,MCR441,1800,180.0,POY04
US001,2021-03-09,1544,758,3,OY,MCR441,16500,1650.0,POY02
US001,2021-03-18,1546,759,5,OY,DYC866,20400,2040.0,SOY03
US001,2021-03-18,1546,759,4,OY,DYC866,2000,200.0,POY04
US001,2021-03-16,1547,760,5,SE,UZJ798,19200,1920.0,SSE03
US001,2021-03-16,1547,760,4,SE,UZJ798,1000,100.0,PSE04
US001,2021-03-16,1547,760,3,SE,UZJ798,28500,2850.0,PSE02
US001,2021-03-06,1549,761,5,SE,AWS077,6000,600.0,SSE03
US001,2021-03-06,1549,761,4,SE,AWS077,1600,160.0,PSE04
US001,2021-03-28,1553,762,5,SE,OVI333,25200,2520.0,SSE03
US001,2021-03-28,1553,762,4,SE,OVI333,200,20.0,PSE04
US001,2021-03-28,1553,762,3,SE,OVI333,13500,1350.0,PSE02
US001,2021-03-08,1555,763,4,SP,YVF736,400,40.0,PSP04
US001,2021-03-03,1556,764,5,SP,WQK668,22800,2280.0,SSP03
US001,2021-03-03,1556,764,4,SP,WQK668,1000,100.0,PSP04
US001,2021-03-03,1556,764,3,SP,WQK668,22500,2250.0,PSP02
US001,2021-03-15,1557,765,5,SE,JFT419,12000,1200.0,SSE03
US001,2021-03-05,1559,766,5,OY,NXK019,7200,720.0,SOY03
US001,2021-03-05,1559,766,4,OY,NXK019,1200,120.0,POY04
US001,2021-03-05,1559,766,3,OY,NXK019,1500,150.0,POY02
US001,2021-03-26,1560,767,5,OY,IZF623,12000,1200.0,SOY03
US001,2021-03-26,1560,767,4,OY,IZF623,2100,210.0,POY04
US001,2021-03-26,1560,767,3,OY,IZF623,13500,1350.0,POY02
US001,2021-03-03,1561,768,5,SE,ZIV092,22800,2280.0,SSE03
US001,2021-03-03,1561,768,4,SE,ZIV092,2100,210.0,PSE04
US001,2021-03-03,1561,768,3,SE,ZIV092,27000,2700.0,PSE02
US001,2021-03-01,1562,769,5,SE,YNY045,12000,1200.0,SSE03
US001,2021-03-25,1564,770,5,SE,NFG267,18000,1800.0,SSE03
US001,2021-03-25,1564,770,3,SE,NFG267,9000,900.0,PSE02
US001,2021-03-12,1566,771,3,SE,QTD374,31500,3150.0,PSE02
US001,2021-03-26,1567,772,5,KG,OCT493,1200,120.0,SKG03
US001,2021-03-26,1567,772,4,KG,OCT493,1700,170.0,PKG04
US001,2021-03-26,1567,772,3,KG,OCT493,4500,450.0,PKG02
US001,2021-03-09,1570,773,5,SE,BTK279,10800,1080.0,SSE03
US001,2021-03-09,1570,773,4,SE,BTK279,1400,140.0,PSE04
US001,2021-03-09,1570,773,3,SE,BTK279,22500,2250.0,PSE02
US001,2021-03-18,1571,774,3,SP,XLZ418,31500,3150.0,PSP02
US001,2021-03-15,1572,775,3,SE,TQD294,31500,3150.0,PSE02
US001,2021-03-13,1573,776,5,SP,JYA445,13200,1320.0,SSP03
US001,2021-03-13,1573,776,3,SP,JYA445,3000,300.0,PSP02
US001,2021-03-28,1574,777,5,SE,GXN286,15600,1560.0,SSE03
US001,2021-03-28,1574,777,4,SE,GXN286,600,60.0,PSE04
US001,2021-03-28,1574,777,3,SE,GXN286,31500,3150.0,PSE02
US001,2021-03-03,1576,778,5,SE,JZU005,20400,2040.0,SSE03
US001,2021-03-03,1576,778,4,SE,JZU005,400,40.0,PSE04
US001,2021-03-03,1576,778,3,SE,JZU005,30000,3000.0,PSE02
US001,2021-03-26,1580,779,4,SE,JGJ079,800,80.0,PSE04
US001,2021-03-26,1580,779,3,SE,JGJ079,30000,3000.0,PSE02
US001,2021-03-01,1582,780,5,OY,YQG470,13200,1320.0,SOY03
US001,2021-03-01,1582,780,4,OY,YQG470,100,10.0,POY04
US001,2021-03-01,1582,780,3,OY,YQG470,4500,450.0,POY02
US001,2021-03-16,1583,781,5,OY,OVN849,24000,2400.0,SOY03
US001,2021-03-16,1583,781,3,OY,OVN849,7500,750.0,POY02
US001,2021-03-09,1586,782,5,SE,TDV272,20400,2040.0,SSE03
US001,2021-03-09,1586,782,4,SE,TDV272,2000,200.0,PSE04
US001,2021-03-09,1586,782,3,SE,TDV272,30000,3000.0,PSE02
US001,2021-03-01,1592,783,4,OY,MKT273,200,20.0,POY04
US001,2021-03-25,1596,784,3,SE,TTG241,1500,150.0,PSE02
US001,2021-03-17,1598,785,5,OY,UEI644,16800,1680.0,SOY03
US001,2021-03-17,1598,785,4,OY,UEI644,700,70.0,POY04
US001,2021-03-17,1598,785,3,OY,UEI644,16500,1650.0,POY02
US001,2021-03-14,1599,786,4,SE,RCX868,1900,190.0,PSE04
US001,2021-03-28,1600,787,5,SE,BSO363,20400,2040.0,SSE03
US001,2021-03-28,1600,787,4,SE,BSO363,1000,100.0,PSE04
US001,2021-03-28,1600,787,3,SE,BSO363,25500,2550.0,PSE02
US001,2021-03-29,1602,788,5,KG,FSX297,19200,1920.0,SKG03
US001,2021-03-29,1602,788,4,KG,FSX297,600,60.0,PKG04
US001,2021-03-29,1602,788,3,KG,FSX297,24000,2400.0,PKG02
US001,2021-03-22,1603,789,5,SE,EKN898,20400,2040.0,SSE03
US001,2021-03-21,1604,790,5,SE,CHG584,2400,240.0,SSE03
US001,2021-03-21,1604,790,3,SE,CHG584,19500,1950.0,PSE02
US001,2021-03-20,1605,791,5,SE,SIZ449,18000,1800.0,SSE03
US001,2021-03-20,1605,791,4,SE,SIZ449,1300,130.0,PSE04
US001,2021-03-20,1605,791,3,SE,SIZ449,28500,2850.0,PSE02
US001,2021-03-19,1607,792,5,KG,EQS328,20400,2040.0,SKG03
US001,2021-03-19,1607,792,3,KG,EQS328,6000,600.0,PKG02
US001,2021-03-01,1610,793,4,OY,HHR436,1300,130.0,POY04
US001,2021-03-24,1613,794,5,SE,FPI867,12000,1200.0,SSE03
US001,2021-03-14,1614,795,5,KG,AXB184,24000,2400.0,SKG03
US001,2021-03-14,1614,795,4,KG,AXB184,1400,140.0,PKG04
US001,2021-03-26,1615,796,5,SE,RAD218,3600,360.0,SSE03
US001,2021-03-26,1615,796,4,SE,RAD218,200,20.0,PSE04
US001,2021-03-26,1615,796,3,SE,RAD218,15000,1500.0,PSE02
US001,2021-03-27,1617,797,5,SE,SPE542,25200,2520.0,SSE03
US001,2021-03-27,1618,798,5,OY,LIG629,25200,2520.0,SOY03
US001,2021-03-14,1619,799,5,SE,YFD254,7200,720.0,SSE03
US001,2021-03-14,1619,799,4,SE,YFD254,600,60.0,PSE04
US001,2021-03-14,1619,799,3,SE,YFD254,27000,2700.0,PSE02
US001,2021-03-29,1621,800,5,SE,ZVB886,13200,1320.0,SSE03
US001,2021-03-29,1621,800,4,SE,ZVB886,1500,150.0,PSE04
US001,2021-03-29,1621,800,3,SE,ZVB886,28500,2850.0,PSE02
US001,2021-03-13,1622,801,5,SP,RVA506,2400,240.0,SSP03
US001,2021-03-27,1624,802,4,SP,RFQ937,400,40.0,PSP04
US001,2021-03-27,1624,802,3,SP,RFQ937,22500,2250.0,PSP02
US001,2021-03-25,1625,803,5,SE,QSE117,9600,960.0,SSE03
US001,2021-03-25,1625,803,4,SE,QSE117,1200,120.0,PSE04
US001,2021-03-25,1625,803,3,SE,QSE117,10500,1050.0,PSE02
US001,2021-03-29,1627,804,3,OY,UOU183,13500,1350.0,POY02
US001,2021-03-11,1628,805,5,SP,MJY503,10800,1080.0,SSP03
US001,2021-03-11,1628,805,4,SP,MJY503,1300,130.0,PSP04
US001,2021-03-11,1628,805,3,SP,MJY503,12000,1200.0,PSP02
US001,2021-03-05,1629,806,5,SE,XJB722,15600,1560.0,SSE03
US001,2021-03-05,1629,806,4,SE,XJB722,500,50.0,PSE04
US001,2021-03-05,1629,806,3,SE,XJB722,25500,2550.0,PSE02
US001,2021-03-25,1631,807,5,SE,PUC223,3600,360.0,SSE03
US001,2021-03-25,1631,807,4,SE,PUC223,1300,130.0,PSE04
US001,2021-03-25,1631,807,3,SE,PUC223,13500,1350.0,PSE02
US001,2021-03-07,1632,808,5,OY,GRA329,22800,2280.0,SOY03
US001,2021-03-07,1632,808,3,OY,GRA329,21000,2100.0,POY02
US001,2021-03-14,1633,809,4,OY,LIO063,900,90.0,POY04
US001,2021-03-14,1633,809,3,OY,LIO063,12000,1200.0,POY02
US001,2021-03-27,1634,810,5,SE,MIE964,25200,2520.0,SSE03
US001,2021-03-27,1634,810,4,SE,MIE964,1000,100.0,PSE04
US001,2021-03-27,1634,810,3,SE,MIE964,9000,900.0,PSE02
US001,2021-03-03,1635,811,5,OY,VRQ541,18000,1800.0,SOY03
US001,2021-03-03,1635,811,4,OY,VRQ541,700,70.0,POY04
US001,2021-03-03,1635,811,3,OY,VRQ541,30000,3000.0,POY02
US001,2021-03-12,1636,812,3,OY,ELD273,10500,1050.0,POY02
US001,2021-03-07,1637,813,3,SP,QAW254,19500,1950.0,PSP02
US001,2021-03-13,1638,814,5,OY,LLR084,7200,720.0,SOY03
US001,2021-03-13,1638,814,4,OY,LLR084,300,30.0,POY04
US001,2021-03-14,1639,815,5,KG,DKG999,14400,1440.0,SKG03
US001,2021-03-14,1639,815,4,KG,DKG999,1000,100.0,PKG04
US001,2021-03-14,1639,815,3,KG,DKG999,10500,1050.0,PKG02
US001,2021-03-09,1641,816,5,SP,RDL149,24000,2400.0,SSP03
US001,2021-03-09,1641,816,4,SP,RDL149,1000,100.0,PSP04
US001,2021-03-09,1641,816,3,SP,RDL149,28500,2850.0,PSP02
US001,2021-03-05,1642,817,5,KG,XNT470,22800,2280.0,SKG03
US001,2021-03-05,1642,817,3,KG,XNT470,18000,1800.0,PKG02
US001,2021-03-16,1643,818,4,SP,BEB020,1500,150.0,PSP04
US001,2021-03-16,1643,818,3,SP,BEB020,7500,750.0,PSP02
US001,2021-03-10,1645,819,5,SE,GOF848,15600,1560.0,SSE03
US001,2021-03-10,1645,819,3,SE,GOF848,4500,450.0,PSE02
US001,2021-03-21,1648,820,5,SE,NYC651,25200,2520.0,SSE03
US001,2021-03-25,1650,821,5,OY,ZUR258,6000,600.0,SOY03
US001,2021-03-25,1650,821,4,OY,ZUR258,700,70.0,POY04
US001,2021-03-06,1651,822,5,SE,WOP120,1200,120.0,SSE03
US001,2021-03-06,1651,822,3,SE,WOP120,9000,900.0,PSE02
US001,2021-03-15,1653,823,4,OY,MNN259,1600,160.0,POY04
US001,2021-03-15,1653,823,5,OY,MNN259,13200,1320.0,SOY03
US001,2021-03-03,1655,824,5,SE,SDC608,13200,1320.0,SSE03
US001,2021-03-03,1655,824,3,SE,SDC608,16500,1650.0,PSE02
US001,2021-03-29,1659,825,4,SE,RHO138,600,60.0,PSE04
US001,2021-03-29,1659,825,3,SE,RHO138,6000,600.0,PSE02
US001,2021-03-29,1661,826,5,SE,XZP005,13200,1320.0,SSE03
US001,2021-03-05,1662,827,5,SP,YZR546,25200,2520.0,SSP03
US001,2021-03-05,1662,827,4,SP,YZR546,500,50.0,PSP04
US001,2021-03-05,1662,827,3,SP,YZR546,30000,3000.0,PSP02
US001,2021-03-07,1663,828,5,SE,MRF945,25200,2520.0,SSE03
US001,2021-03-07,1663,828,4,SE,MRF945,600,60.0,PSE04
US001,2021-03-07,1663,828,3,SE,MRF945,30000,3000.0,PSE02
US001,2021-03-21,1664,829,5,SP,SPX697,8400,840.0,SSP03
US001,2021-03-21,1664,829,3,SP,SPX697,18000,1800.0,PSP02
US001,2021-03-01,1665,830,5,SE,PKI457,20400,2040.0,SSE03
US001,2021-03-01,1665,830,4,SE,PKI457,300,30.0,PSE04
