company_code,sales_order_id,product_id,units,unit_selling_price,currency_id,tax_code,shipped
US001,646,3,14,1500,1,1,yes
US001,646,4,6,100,1,1,yes
US001,646,5,37,1200,1,1,yes
US001,646,6,84,500,1,1,yes
US001,663,3,6,1500,1,1,yes
US001,663,4,21,100,1,1,yes
US001,663,5,20,1200,1,1,yes
US001,257,3,3,1500,1,1,yes
US001,257,4,24,100,1,1,yes
US001,257,6,31,500,1,1,yes
US001,443,5,6,1200,1,1,yes
US001,5,4,16,100,1,1,yes
US001,556,3,1,1500,1,1,yes
US001,556,4,17,100,1,1,yes
US001,556,5,33,1200,1,1,yes
US001,611,3,18,1500,1,1,yes
US001,611,4,12,100,1,1,yes
US001,200,4,5,100,1,1,yes
US001,200,6,93,500,1,1,yes
US001,59,1,1,250000,1,1,yes
US001,59,2,1,3000000,1,1,yes
US001,59,4,23,100,1,1,yes
US001,59,5,33,1200,1,1,yes
US001,135,2,1,3000000,1,1,yes
US001,135,4,18,100,1,1,yes
US001,574,3,10,1500,1,1,yes
US001,582,6,38,500,1,1,yes
US001,367,4,12,100,1,1,yes
US001,93,5,14,1200,1,1,yes
US001,748,3,17,1500,1,1,yes
US001,748,5,32,1200,1,1,yes
US001,365,3,12,1500,1,1,yes
US001,365,5,1,1200,1,1,yes
US001,309,1,1,250000,1,1,yes
US001,309,2,1,3000000,1,1,yes
US001,309,5,12,1200,1,1,yes
US001,697,3,8,1500,1,1,yes
US001,697,5,18,1200,1,1,yes
US001,142,1,1,250000,1,1,yes
US001,142,2,1,3000000,1,1,yes
US001,142,4,18,100,1,1,yes
US001,142,5,3,1200,1,1,yes
US001,465,3,9,1500,1,1,yes
US001,465,4,6,100,1,1,yes
US001,465,6,26,500,1,1,yes
US001,445,5,24,1200,1,1,yes
US001,445,6,59,500,1,1,yes
US001,88,5,12,1200,1,1,yes
US001,62,4,1,100,1,1,yes
US001,167,6,230,500,1,1,yes
US001,629,3,17,1500,1,1,yes
US001,629,4,8,100,1,1,yes
US001,176,4,17,100,1,1,yes
US001,661,3,1,1500,1,1,yes
US001,661,5,39,1200,1,1,yes
US001,508,1,1,250000,1,1,yes
US001,508,2,1,3000000,1,1,yes
US001,508,5,38,1200,1,1,yes
US001,508,6,214,500,1,1,yes
US001,651,4,4,100,1,1,yes
US001,124,2,1,3000000,1,1,yes
US001,124,6,221,500,1,1,yes
US001,532,3,18,1500,1,1,yes
US001,532,5,2,1200,1,1,yes
US001,348,3,8,1500,1,1,yes
US001,348,4,20,100,1,1,yes
US001,348,5,37,1200,1,1,yes
US001,348,6,116,500,1,1,yes
US001,632,5,21,1200,1,1,yes
US001,404,2,1,3000000,1,1,yes
US001,622,3,10,1500,1,1,yes
US001,622,6,88,500,1,1,yes
US001,342,3,4,1500,1,1,yes
US001,342,4,7,100,1,1,yes
US001,289,3,3,1500,1,1,yes
US001,289,4,27,100,1,1,yes
US001,289,5,10,1200,1,1,yes
US001,293,3,3,1500,1,1,yes
US001,293,4,16,100,1,1,yes
US001,293,5,26,1200,1,1,yes
US001,293,6,163,500,1,1,yes
US001,297,4,24,100,1,1,yes
US001,72,3,6,1500,1,1,yes
US001,434,3,12,1500,1,1,yes
US001,434,4,28,100,1,1,yes
US001,211,4,2,100,1,1,yes
US001,211,6,231,500,1,1,yes
US001,210,3,17,1500,1,1,yes
US001,210,4,19,100,1,1,yes
US001,210,6,89,500,1,1,yes
US001,13,5,28,1200,1,1,yes
US001,322,4,19,100,1,1,yes
US001,322,5,21,1200,1,1,yes
US001,613,3,11,1500,1,1,yes
US001,613,5,1,1200,1,1,yes
US001,477,3,2,1500,1,1,yes
US001,477,4,19,100,1,1,yes
US001,477,5,35,1200,1,1,yes
US001,564,3,5,1500,1,1,yes
US001,564,5,8,1200,1,1,yes
US001,52,3,4,1500,1,1,yes
US001,262,3,7,1500,1,1,yes
US001,262,4,6,100,1,1,yes
US001,110,5,32,1200,1,1,yes
US001,371,4,16,100,1,1,yes
US001,377,4,9,100,1,1,yes
US001,234,3,17,1500,1,1,yes
US001,234,6,173,500,1,1,yes
US001,578,3,12,1500,1,1,yes
US001,578,5,1,1200,1,1,yes
US001,559,4,2,100,1,1,yes
US001,9,3,4,1500,1,1,yes
US001,375,3,4,1500,1,1,yes
US001,375,4,27,100,1,1,yes
US001,668,3,8,1500,1,1,yes
US001,668,6,18,500,1,1,yes
US001,155,3,1,1500,1,1,yes
US001,155,4,8,100,1,1,yes
US001,517,3,4,1500,1,1,yes
US001,517,4,27,100,1,1,yes
US001,517,6,40,500,1,1,yes
US001,33,2,1,3000000,1,1,yes
US001,33,6,47,500,1,1,yes
US001,351,3,6,1500,1,1,yes
US001,351,6,56,500,1,1,yes
US001,683,3,6,1500,1,1,yes
US001,683,4,12,100,1,1,yes
US001,80,3,15,1500,1,1,yes
US001,80,6,257,500,1,1,yes
US001,383,3,11,1500,1,1,yes
US001,383,4,22,100,1,1,yes
US001,383,6,282,500,1,1,yes
US001,285,4,24,100,1,1,yes
US001,401,3,19,1500,1,1,yes
US001,104,3,9,1500,1,1,yes
US001,104,4,12,100,1,1,yes
US001,168,3,17,1500,1,1,yes
US001,140,3,19,1500,1,1,yes
US001,424,3,16,1500,1,1,yes
US001,424,4,2,100,1,1,yes
US001,424,5,6,1200,1,1,yes
US001,424,6,275,500,1,1,yes
US001,69,4,17,100,1,1,yes
US001,69,6,105,500,1,1,yes
US001,741,1,1,250000,1,1,yes
US001,741,2,1,3000000,1,1,yes
US001,741,4,9,100,1,1,yes
US001,741,5,4,1200,1,1,yes
US001,593,3,2,1500,1,1,yes
US001,593,4,12,100,1,1,yes
US001,593,6,151,500,1,1,yes
US001,320,4,5,100,1,1,yes
US001,320,6,100,500,1,1,yes
US001,537,3,7,1500,1,1,yes
US001,537,4,5,100,1,1,yes
US001,625,3,15,1500,1,1,yes
US001,625,4,2,100,1,1,yes
US001,625,5,33,1200,1,1,yes
US001,625,6,283,500,1,1,yes
US001,413,3,10,1500,1,1,yes
US001,413,4,13,100,1,1,yes
US001,413,6,46,500,1,1,yes
US001,669,4,12,100,1,1,yes
US001,669,5,17,1200,1,1,yes
US001,667,5,34,1200,1,1,yes
US001,338,3,18,1500,1,1,yes
US001,338,5,8,1200,1,1,yes
US001,448,3,10,1500,1,1,yes
US001,601,3,12,1500,1,1,yes
US001,601,4,26,100,1,1,yes
US001,430,1,1,250000,1,1,yes
US001,430,2,1,3000000,1,1,yes
US001,430,5,39,1200,1,1,yes
US001,430,6,277,500,1,1,yes
US001,444,3,19,1500,1,1,yes
US001,444,5,36,1200,1,1,yes
US001,689,3,11,1500,1,1,yes
US001,355,5,36,1200,1,1,yes
US001,425,5,35,1200,1,1,yes
US001,518,5,22,1200,1,1,yes
US001,354,1,1,250000,1,1,yes
US001,354,2,1,3000000,1,1,yes
US001,590,5,14,1200,1,1,yes
US001,442,3,10,1500,1,1,yes
US001,442,4,28,100,1,1,yes
US001,551,4,14,100,1,1,yes
US001,379,1,1,250000,1,1,yes
US001,379,2,1,3000000,1,1,yes
US001,379,5,6,1200,1,1,yes
US001,47,3,19,1500,1,1,yes
US001,47,6,167,500,1,1,yes
US001,418,4,13,100,1,1,yes
US001,253,3,17,1500,1,1,yes
US001,253,6,93,500,1,1,yes
US001,61,1,1,250000,1,1,yes
US001,61,2,1,3000000,1,1,yes
US001,61,5,17,1200,1,1,yes
US001,61,6,83,500,1,1,yes
US001,277,3,8,1500,1,1,yes
US001,277,6,134,500,1,1,yes
US001,468,3,12,1500,1,1,yes
US001,197,3,15,1500,1,1,yes
US001,197,4,7,100,1,1,yes
US001,707,3,10,1500,1,1,no
US001,707,5,39,1200,1,1,yes
US001,707,6,124,500,1,1,yes
US001,261,3,14,1500,1,1,yes
US001,139,5,7,1200,1,1,yes
US001,353,5,28,1200,1,1,yes
US001,440,1,1,250000,1,1,yes
US001,440,2,1,3000000,1,1,yes
US001,440,5,32,1200,1,1,yes
US001,269,3,4,1500,1,1,yes
US001,269,4,20,100,1,1,yes
US001,447,1,1,250000,1,1,yes
US001,447,2,1,3000000,1,1,yes
US001,447,6,175,500,1,1,yes
US001,510,3,14,1500,1,1,yes
US001,510,4,8,100,1,1,yes
US001,560,3,17,1500,1,1,yes
US001,560,4,25,100,1,1,yes
US001,560,5,19,1200,1,1,yes
US001,215,3,11,1500,1,1,yes
US001,531,1,1,250000,1,1,yes
US001,531,2,1,3000000,1,1,yes
US001,137,6,63,500,1,1,yes
US001,360,6,49,500,1,1,yes
US001,489,3,19,1500,1,1,yes
US001,489,5,29,1200,1,1,yes
US001,617,3,16,1500,1,1,yes
US001,228,3,2,1500,1,1,yes
US001,228,6,104,500,1,1,yes
US001,660,6,293,500,1,1,yes
US001,393,6,275,500,1,1,yes
US001,567,6,194,500,1,1,yes
US001,722,3,8,1500,1,1,yes
US001,722,4,10,100,1,1,yes
US001,250,3,11,1500,1,1,yes
US001,250,4,5,100,1,1,yes
US001,250,6,91,500,1,1,yes
US001,714,4,28,100,1,1,yes
US001,421,3,12,1500,1,1,yes
US001,421,6,57,500,1,1,yes
US001,680,3,5,1500,1,1,yes
US001,680,4,6,100,1,1,yes
US001,680,5,24,1200,1,1,yes
US001,680,6,78,500,1,1,yes
US001,346,2,1,3000000,1,1,yes
US001,346,4,23,100,1,1,yes
US001,346,5,1,1200,1,1,yes
US001,346,6,283,500,1,1,yes
US001,244,3,13,1500,1,1,yes
US001,244,4,19,100,1,1,yes
US001,244,6,213,500,1,1,yes
US001,710,3,2,1500,1,1,yes
US001,627,4,9,100,1,1,yes
US001,615,5,5,1200,1,1,yes
US001,473,3,2,1500,1,1,yes
US001,473,4,22,100,1,1,yes
US001,473,6,105,500,1,1,yes
US001,328,2,1,3000000,1,1,yes
US001,328,4,5,100,1,1,yes
US001,328,5,15,1200,1,1,yes
US001,328,6,52,500,1,1,yes
US001,503,3,9,1500,1,1,yes
US001,503,5,38,1200,1,1,yes
US001,12,4,23,100,1,1,yes
US001,464,3,18,1500,1,1,yes
US001,464,5,34,1200,1,1,yes
US001,266,3,19,1500,1,1,yes
US001,266,6,94,500,1,1,yes
US001,350,3,18,1500,1,1,yes
US001,350,6,199,500,1,1,yes
US001,136,1,1,250000,1,1,yes
US001,136,2,1,3000000,1,1,yes
US001,136,5,37,1200,1,1,yes
US001,136,6,212,500,1,1,yes
US001,54,3,5,1500,1,1,yes
US001,54,4,18,100,1,1,yes
US001,569,3,4,1500,1,1,yes
US001,569,4,28,100,1,1,yes
US001,569,5,37,1200,1,1,yes
US001,480,3,19,1500,1,1,yes
US001,480,6,188,500,1,1,yes
US001,152,5,30,1200,1,1,yes
US001,286,3,18,1500,1,1,yes
US001,286,5,29,1200,1,1,yes
US001,739,3,7,1500,1,1,yes
US001,122,4,6,100,1,1,yes
US001,724,4,16,100,1,1,yes
US001,417,6,54,500,1,1,yes
US001,187,1,1,250000,1,1,yes
US001,187,2,1,3000000,1,1,yes
US001,187,5,33,1200,1,1,yes
US001,226,1,1,250000,1,1,yes
US001,226,2,1,3000000,1,1,yes
US001,226,5,30,1200,1,1,yes
US001,226,6,221,500,1,1,yes
US001,196,5,14,1200,1,1,yes
US001,720,3,15,1500,1,1,yes
US001,720,4,24,100,1,1,yes
US001,547,6,81,500,1,1,yes
US001,265,3,6,1500,1,1,yes
US001,265,4,1,100,1,1,yes
US001,265,5,35,1200,1,1,yes
US001,265,6,137,500,1,1,yes
US001,732,4,20,100,1,1,yes
US001,390,3,17,1500,1,1,yes
US001,390,5,9,1200,1,1,yes
US001,117,1,1,250000,1,1,yes
US001,117,2,1,3000000,1,1,yes
US001,117,4,1,100,1,1,yes
US001,117,5,33,1200,1,1,yes
US001,75,2,1,3000000,1,1,yes
US001,75,6,246,500,1,1,yes
US001,484,3,19,1500,1,1,yes
US001,484,4,15,100,1,1,yes
US001,484,5,9,1200,1,1,yes
US001,165,3,16,1500,1,1,yes
US001,416,2,1,3000000,1,1,yes
US001,416,4,13,100,1,1,yes
US001,31,3,7,1500,1,1,yes
US001,31,5,9,1200,1,1,yes
US001,343,6,157,500,1,1,yes
US001,177,5,36,1200,1,1,yes
US001,329,5,19,1200,1,1,yes
US001,656,5,34,1200,1,1,yes
US001,685,1,1,250000,1,1,yes
US001,685,2,1,3000000,1,1,yes
US001,685,5,9,1200,1,1,yes
US001,685,6,260,500,1,1,yes
US001,171,3,9,1500,1,1,yes
US001,171,5,34,1200,1,1,yes
US001,114,1,1,250000,1,1,yes
US001,114,2,1,3000000,1,1,yes
US001,114,5,32,1200,1,1,yes
US001,114,6,183,500,1,1,yes
US001,316,4,9,100,1,1,yes
US001,150,6,216,500,1,1,yes
US001,539,1,1,250000,1,1,yes
US001,539,2,1,3000000,1,1,yes
US001,539,4,23,100,1,1,yes
US001,539,5,25,1200,1,1,yes
US001,539,6,176,500,1,1,yes
US001,143,4,13,100,1,1,yes
US001,77,6,80,500,1,1,yes
US001,192,6,297,500,1,1,yes
US001,370,4,14,100,1,1,yes
US001,585,6,45,500,1,1,yes
US001,647,1,1,250000,1,1,yes
US001,647,2,1,3000000,1,1,yes
US001,206,5,31,1200,1,1,yes
US001,511,3,19,1500,1,1,yes
US001,511,5,14,1200,1,1,yes
US001,218,1,1,250000,1,1,yes
US001,218,2,1,3000000,1,1,yes
US001,218,4,24,100,1,1,yes
US001,218,5,38,1200,1,1,yes
US001,218,6,241,500,1,1,yes
US001,256,3,7,1500,1,1,yes
US001,256,4,20,100,1,1,yes
US001,256,6,83,500,1,1,yes
US001,460,3,10,1500,1,1,yes
US001,460,4,6,100,1,1,yes
US001,727,3,12,1500,1,1,yes
US001,313,4,16,100,1,1,yes
US001,619,3,14,1500,1,1,yes
US001,619,6,159,500,1,1,yes
US001,603,3,1,1500,1,1,yes
US001,429,2,1,3000000,1,1,yes
US001,395,5,23,1200,1,1,yes
US001,395,6,131,500,1,1,yes
US001,642,3,2,1500,1,1,yes
US001,642,5,6,1200,1,1,yes
US001,212,3,1,1500,1,1,yes
US001,212,5,38,1200,1,1,yes
US001,392,3,7,1500,1,1,yes
US001,333,3,14,1500,1,1,yes
US001,333,4,16,100,1,1,yes
US001,716,3,10,1500,1,1,yes
US001,716,6,213,500,1,1,yes
US001,1,5,12,1200,1,1,yes
US001,67,1,1,250000,1,1,yes
US001,67,2,1,3000000,1,1,yes
US001,66,3,8,1500,1,1,yes
US001,66,5,16,1200,1,1,yes
US001,641,3,10,1500,1,1,yes
US001,641,5,8,1200,1,1,yes
US001,153,4,10,100,1,1,yes
US001,158,3,8,1500,1,1,yes
US001,158,4,9,100,1,1,yes
US001,129,3,15,1500,1,1,yes
US001,129,6,84,500,1,1,yes
US001,737,5,16,1200,1,1,yes
US001,6,3,3,1500,1,1,yes
US001,6,5,31,1200,1,1,yes
US001,303,3,13,1500,1,1,yes
US001,303,5,29,1200,1,1,yes
US001,303,6,176,500,1,1,yes
US001,144,3,6,1500,1,1,yes
US001,144,6,229,500,1,1,yes
US001,241,4,25,100,1,1,yes
US001,470,6,164,500,1,1,yes
US001,288,3,1,1500,1,1,yes
US001,65,5,20,1200,1,1,yes
US001,385,1,1,250000,1,1,yes
US001,385,2,1,3000000,1,1,yes
US001,385,5,37,1200,1,1,yes
US001,385,6,119,500,1,1,yes
US001,18,3,2,1500,1,1,yes
US001,18,5,6,1200,1,1,yes
US001,205,3,9,1500,1,1,yes
US001,205,6,120,500,1,1,yes
US001,39,3,7,1500,1,1,yes
US001,39,5,37,1200,1,1,yes
US001,332,5,29,1200,1,1,yes
US001,609,1,1,250000,1,1,yes
US001,609,2,1,3000000,1,1,yes
US001,609,4,25,100,1,1,yes
US001,609,5,29,1200,1,1,yes
US001,87,3,17,1500,1,1,yes
US001,87,4,19,100,1,1,yes
US001,87,6,140,500,1,1,yes
US001,606,1,1,250000,1,1,yes
US001,606,2,1,3000000,1,1,yes
US001,606,4,1,100,1,1,yes
US001,606,6,288,500,1,1,yes
US001,148,3,10,1500,1,1,yes
US001,148,6,84,500,1,1,yes
US001,729,2,1,3000000,1,1,yes
US001,729,6,270,500,1,1,yes
US001,8,3,5,1500,1,1,yes
US001,349,3,13,1500,1,1,yes
US001,389,1,1,250000,1,1,yes
US001,389,2,1,3000000,1,1,yes
US001,645,3,4,1500,1,1,yes
US001,645,4,18,100,1,1,yes
US001,645,6,151,500,1,1,yes
US001,118,2,1,3000000,1,1,yes
US001,118,4,13,100,1,1,yes
US001,455,5,31,1200,1,1,yes
US001,620,6,141,500,1,1,yes
US001,272,3,7,1500,1,1,yes
US001,272,4,8,100,1,1,yes
US001,272,6,35,500,1,1,yes
US001,255,3,13,1500,1,1,yes
US001,255,5,3,1200,1,1,no
US001,157,3,17,1500,1,1,yes
US001,405,3,19,1500,1,1,yes
US001,97,2,1,3000000,1,1,yes
US001,97,4,8,100,1,1,yes
US001,97,5,8,1200,1,1,yes
US001,97,6,55,500,1,1,yes
US001,51,3,1,1500,1,1,yes
US001,254,3,12,1500,1,1,yes
US001,145,5,10,1200,1,1,yes
US001,242,3,12,1500,1,1,yes
US001,242,4,7,100,1,1,no
US001,173,6,200,500,1,1,yes
US001,70,5,39,1200,1,1,yes
US001,121,3,10,1500,1,1,yes
US001,121,6,242,500,1,1,yes
US001,483,3,9,1500,1,1,yes
US001,361,6,240,500,1,1,yes
US001,357,6,109,500,1,1,yes
US001,278,3,3,1500,1,1,yes
US001,570,3,7,1500,1,1,yes
US001,398,3,5,1500,1,1,yes
US001,398,6,288,500,1,1,yes
US001,657,5,9,1200,1,1,yes
US001,688,2,1,3000000,1,1,yes
US001,688,5,25,1200,1,1,yes
US001,108,5,19,1200,1,1,no
US001,112,6,251,500,1,1,yes
US001,198,4,18,100,1,1,yes
US001,198,5,23,1200,1,1,yes
US001,408,5,17,1200,1,1,yes
US001,36,3,17,1500,1,1,yes
US001,36,4,28,100,1,1,yes
US001,742,3,13,1500,1,1,yes
US001,742,5,6,1200,1,1,yes
US001,22,4,22,100,1,1,yes
US001,22,6,73,500,1,1,yes
US001,191,3,11,1500,1,1,yes
US001,191,4,26,100,1,1,yes
US001,587,3,5,1500,1,1,yes
US001,587,4,21,100,1,1,yes
US001,29,1,1,250000,1,1,yes
US001,29,2,1,3000000,1,1,yes
US001,29,4,13,100,1,1,yes
US001,690,1,1,250000,1,1,yes
US001,690,2,1,3000000,1,1,yes
US001,644,1,1,250000,1,1,yes
US001,644,2,1,3000000,1,1,yes
US001,68,5,20,1200,1,1,yes
US001,505,5,11,1200,1,1,yes
US001,573,5,36,1200,1,1,yes
US001,498,3,14,1500,1,1,yes
US001,498,4,11,100,1,1,yes
US001,415,3,15,1500,1,1,yes
US001,415,4,19,100,1,1,yes
US001,415,5,12,1200,1,1,yes
US001,415,6,265,500,1,1,no
US001,376,5,39,1200,1,1,yes
US001,119,4,23,100,1,1,yes
US001,403,5,38,1200,1,1,yes
US001,705,5,7,1200,1,1,yes
US001,106,1,1,250000,1,1,yes
US001,106,2,1,3000000,1,1,yes
US001,106,4,18,100,1,1,yes
US001,106,5,7,1200,1,1,yes
US001,310,3,17,1500,1,1,yes
US001,310,5,25,1200,1,1,yes
US001,658,3,15,1500,1,1,yes
US001,658,4,25,100,1,1,yes
US001,658,6,186,500,1,1,yes
US001,586,6,165,500,1,1,yes
US001,411,5,38,1200,1,1,yes
US001,411,6,182,500,1,1,yes
US001,639,4,14,100,1,1,yes
US001,662,3,10,1500,1,1,yes
US001,662,4,24,100,1,1,yes
US001,30,3,10,1500,1,1,yes
US001,30,5,37,1200,1,1,yes
US001,499,3,1,1500,1,1,yes
US001,499,6,173,500,1,1,yes
US001,731,4,19,100,1,1,yes
US001,583,4,9,100,1,1,yes
US001,109,1,1,250000,1,1,yes
US001,109,2,1,3000000,1,1,yes
US001,109,6,238,500,1,1,yes
US001,494,3,15,1500,1,1,yes
US001,494,6,257,500,1,1,yes
US001,664,1,1,250000,1,1,yes
US001,664,2,1,3000000,1,1,yes
US001,664,4,25,100,1,1,yes
US001,664,5,19,1200,1,1,yes
US001,664,6,298,500,1,1,no
US001,251,5,4,1200,1,1,yes
US001,746,2,1,3000000,1,1,yes
US001,64,3,19,1500,1,1,yes
US001,64,4,8,100,1,1,yes
US001,64,6,53,500,1,1,yes
US001,555,3,10,1500,1,1,yes
US001,555,5,28,1200,1,1,yes
US001,474,4,28,100,1,1,yes
US001,612,3,1,1500,1,1,yes
US001,98,1,1,250000,1,1,yes
US001,98,2,1,3000000,1,1,yes
US001,98,4,10,100,1,1,yes
US001,98,6,187,500,1,1,yes
US001,500,6,91,500,1,1,yes
US001,579,3,8,1500,1,1,yes
US001,579,4,21,100,1,1,yes
US001,579,5,4,1200,1,1,yes
US001,579,6,173,500,1,1,yes
US001,736,3,7,1500,1,1,yes
US001,736,6,227,500,1,1,yes
US001,624,3,3,1500,1,1,yes
US001,624,4,25,100,1,1,yes
US001,49,5,32,1200,1,1,yes
US001,681,1,1,250000,1,1,yes
US001,681,2,1,3000000,1,1,yes
US001,681,4,21,100,1,1,yes
US001,681,5,33,1200,1,1,yes
US001,681,6,112,500,1,1,yes
US001,199,6,52,500,1,1,yes
US001,502,6,195,500,1,1,yes
US001,702,4,17,100,1,1,yes
US001,702,6,156,500,1,1,yes
US001,287,4,14,100,1,1,yes
US001,414,3,13,1500,1,1,yes
US001,414,4,7,100,1,1,yes
US001,414,5,22,1200,1,1,no
US001,414,6,192,500,1,1,yes
US001,378,3,1,1500,1,1,yes
US001,378,5,2,1200,1,1,yes
US001,488,1,1,250000,1,1,yes
US001,488,2,1,3000000,1,1,yes
US001,488,5,11,1200,1,1,yes
US001,305,3,3,1500,1,1,yes
US001,133,3,16,1500,1,1,yes
US001,133,5,29,1200,1,1,yes
US001,138,3,14,1500,1,1,yes
US001,138,4,7,100,1,1,yes
US001,138,6,115,500,1,1,yes
US001,478,3,8,1500,1,1,yes
US001,478,6,23,500,1,1,yes
US001,544,6,65,500,1,1,yes
US001,451,4,29,100,1,1,yes
US001,699,6,160,500,1,1,yes
US001,427,3,12,1500,1,1,yes
US001,427,6,171,500,1,1,yes
US001,678,3,10,1500,1,1,yes
US001,678,4,21,100,1,1,yes
US001,516,4,21,100,1,1,yes
US001,410,5,13,1200,1,1,yes
US001,2,3,13,1500,1,1,yes
US001,2,6,280,500,1,1,yes
US001,400,1,1,250000,1,1,yes
US001,400,2,1,3000000,1,1,yes
US001,400,4,11,100,1,1,yes
US001,400,5,21,1200,1,1,yes
US001,580,5,9,1200,1,1,yes
US001,20,3,19,1500,1,1,yes
US001,280,2,1,3000000,1,1,yes
US001,280,4,16,100,1,1,yes
US001,336,6,104,500,1,1,yes
US001,604,6,127,500,1,1,yes
US001,730,1,1,250000,1,1,yes
US001,730,2,1,3000000,1,1,yes
US001,730,4,10,100,1,1,yes
US001,730,6,16,500,1,1,yes
US001,174,1,1,250000,1,1,yes
US001,174,2,1,3000000,1,1,yes
US001,174,5,36,1200,1,1,yes
US001,174,6,28,500,1,1,yes
US001,672,5,12,1200,1,1,yes
US001,43,3,19,1500,1,1,yes
US001,43,5,33,1200,1,1,yes
US001,715,2,1,3000000,1,1,yes
US001,715,4,13,100,1,1,yes
US001,715,5,20,1200,1,1,yes
US001,715,6,163,500,1,1,yes
US001,25,3,16,1500,1,1,yes
US001,25,4,27,100,1,1,yes
US001,496,3,9,1500,1,1,yes
US001,496,4,25,100,1,1,yes
US001,496,5,35,1200,1,1,yes
US001,496,6,30,500,1,1,yes
US001,584,5,31,1200,1,1,yes
US001,10,3,15,1500,1,1,yes
US001,605,4,7,100,1,1,yes
US001,605,5,9,1200,1,1,yes
US001,453,3,19,1500,1,1,yes
US001,486,6,160,500,1,1,yes
US001,99,4,4,100,1,1,yes
US001,99,5,2,1200,1,1,yes
US001,154,3,10,1500,1,1,yes
US001,154,4,29,100,1,1,yes
US001,525,3,1,1500,1,1,yes
US001,525,5,19,1200,1,1,yes
US001,525,6,33,500,1,1,yes
US001,368,5,10,1200,1,1,yes
US001,409,6,108,500,1,1,yes
US001,373,3,17,1500,1,1,yes
US001,292,3,11,1500,1,1,yes
US001,292,5,33,1200,1,1,yes
US001,457,3,8,1500,1,1,yes
US001,457,4,24,100,1,1,yes
US001,457,5,11,1200,1,1,yes
US001,115,2,1,3000000,1,1,yes
US001,382,3,7,1500,1,1,yes
US001,382,4,5,100,1,1,yes
US001,382,6,186,500,1,1,yes
US001,222,5,13,1200,1,1,yes
US001,469,6,123,500,1,1,yes
US001,188,4,7,100,1,1,yes
US001,485,3,5,1500,1,1,yes
US001,485,5,27,1200,1,1,yes
US001,73,3,2,1500,1,1,yes
US001,462,5,17,1200,1,1,yes
US001,15,4,20,100,1,1,yes
US001,321,3,10,1500,1,1,yes
US001,321,5,26,1200,1,1,yes
US001,543,3,18,1500,1,1,yes
US001,543,4,27,100,1,1,yes
US001,543,5,8,1200,1,1,yes
US001,507,3,19,1500,1,1,yes
US001,381,3,5,1500,1,1,yes
US001,312,3,1,1500,1,1,yes
US001,312,4,14,100,1,1,yes
US001,324,3,7,1500,1,1,yes
US001,146,3,16,1500,1,1,yes
US001,146,4,14,100,1,1,yes
US001,307,3,16,1500,1,1,yes
US001,307,5,23,1200,1,1,yes
US001,317,6,186,500,1,1,yes
US001,96,5,33,1200,1,1,yes
US001,643,3,19,1500,1,1,yes
US001,259,3,12,1500,1,1,yes
US001,178,3,11,1500,1,1,yes
US001,178,4,13,100,1,1,yes
US001,178,5,29,1200,1,1,yes
US001,178,6,11,500,1,1,yes
US001,83,5,35,1200,1,1,yes
US001,519,3,3,1500,1,1,yes
US001,519,4,3,100,1,1,yes
US001,743,4,4,100,1,1,yes
US001,528,1,1,250000,1,1,yes
US001,528,2,1,3000000,1,1,yes
US001,528,5,1,1200,1,1,yes
US001,267,4,24,100,1,1,yes
