company_code,rie_id,general_ledger_number,cc_id,currency_id,debit_credit,amount
US001,2686,501001,SSE03,1,credit,12000.0
US001,2686,501001,PSE04,1,credit,600.0
US001,2686,501001,PSE02,1,credit,19500.0
US001,2687,501001,SOY03,1,credit,3600.0
US001,2687,501001,POY02,1,credit,7500.0
US001,2688,501001,SOY03,1,credit,2400.0
US001,2688,501001,POY04,1,credit,1000.0
US001,2688,501001,POY02,1,credit,7500.0
US001,2689,501001,SSP03,1,credit,21600.0
US001,2690,501001,SSE03,1,credit,2400.0
US001,2691,501001,SKG03,1,credit,18000.0
US001,2691,501001,PKG04,1,credit,300.0
US001,2691,501001,PKG02,1,credit,3000.0
US001,2692,501001,SSE03,1,credit,16800.0
US001,2692,501001,PSE04,1,credit,1100.0
US001,2693,501001,SOY03,1,credit,22800.0
US001,2693,501001,POY04,1,credit,1700.0
US001,2693,501001,POY02,1,credit,9000.0
US001,2694,501001,PSE04,1,credit,800.0
US001,2694,501001,PSE02,1,credit,6000.0
US001,2695,501001,SSE03,1,credit,8400.0
US001,2695,501001,PSE02,1,credit,25500.0
US001,2696,501001,SSP03,1,credit,8400.0
US001,2697,501001,SSE03,1,credit,7200.0
US001,2698,501001,SSE03,1,credit,8400.0
US001,2698,501001,PSE04,1,credit,1200.0
US001,2698,501001,PSE02,1,credit,21000.0
US001,2699,501001,SSP03,1,credit,2400.0
US001,2699,501001,PSP02,1,credit,15000.0
US001,2700,501001,PSE02,1,credit,27000.0
US001,2700,501001,SSE03,1,credit,13200.0
US001,2700,501001,PSE04,1,credit,400.0
US001,2701,501001,SOY03,1,credit,12000.0
US001,2702,501001,SOY03,1,credit,21600.0
US001,2702,501001,POY04,1,credit,400.0
US001,2702,501001,POY02,1,credit,9000.0
US001,2703,501001,SKG03,1,credit,15600.0
US001,2703,501001,PKG04,1,credit,1300.0
US001,2703,501001,PKG02,1,credit,1500.0
US001,2704,501001,SOY03,1,credit,3600.0
US001,2704,501001,POY02,1,credit,28500.0
US001,2705,501001,SSE03,1,credit,6000.0
US001,2705,501001,PSE02,1,credit,19500.0
US001,2706,501001,SKG03,1,credit,10800.0
US001,2706,501001,PKG04,1,credit,1400.0
US001,2706,501001,PKG02,1,credit,19500.0
US001,2707,501001,SSE03,1,credit,9600.0
US001,2707,501001,PSE02,1,credit,31500.0
US001,2708,501001,SOY03,1,credit,10800.0
US001,2709,501001,SKG03,1,credit,8400.0
US001,2709,501001,PKG04,1,credit,200.0
US001,2710,501001,POY02,1,credit,24000.0
US001,2711,501001,SSP03,1,credit,21600.0
US001,2711,501001,PSP04,1,credit,1300.0
US001,2711,501001,PSP02,1,credit,3000.0
US001,2712,501001,SKG03,1,credit,14400.0
US001,2713,501001,SSE03,1,credit,6000.0
US001,2713,501001,PSE04,1,credit,2000.0
US001,2714,501001,SKG03,1,credit,4800.0
US001,2714,501001,PKG04,1,credit,1900.0
US001,2715,501001,SOY03,1,credit,7200.0
US001,2715,501001,POY02,1,credit,18000.0
US001,2716,501001,SSE03,1,credit,9600.0
US001,2716,501001,PSE04,1,credit,200.0
US001,2716,501001,PSE02,1,credit,19500.0
US001,2717,501001,SSP03,1,credit,7200.0
US001,2717,501001,PSP04,1,credit,500.0
US001,2718,501001,PSE02,1,credit,9000.0
US001,2719,501001,PKG04,1,credit,1200.0
US001,2719,501001,PKG02,1,credit,28500.0
US001,2720,501001,POY02,1,credit,19500.0
US001,2721,501001,PSE04,1,credit,1500.0
US001,2721,501001,PSE02,1,credit,10500.0
US001,2722,501001,POY02,1,credit,31500.0
US001,2723,501001,SOY03,1,credit,15600.0
US001,2723,501001,POY02,1,credit,6000.0
US001,2724,501001,PSE04,1,credit,1800.0
US001,2725,501001,POY02,1,credit,27000.0
US001,2726,501001,PSE04,1,credit,1200.0
US001,2726,501001,PSE02,1,credit,16500.0
US001,2727,501001,SOY03,1,credit,21600.0
US001,2727,501001,POY04,1,credit,1900.0
US001,2727,501001,POY02,1,credit,18000.0
US001,2728,501001,SSP03,1,credit,2400.0
US001,2728,501001,PSP02,1,credit,15000.0
US001,2729,501001,SSE03,1,credit,15600.0
US001,2730,501001,SKG03,1,credit,9600.0
US001,2730,501001,PKG04,1,credit,2000.0
US001,2731,501001,SSE03,1,credit,8400.0
US001,2731,501001,PSE04,1,credit,1200.0
US001,2731,501001,PSE02,1,credit,9000.0
US001,2732,501001,SOY03,1,credit,4800.0
US001,2732,501001,POY02,1,credit,19500.0
US001,2733,501001,POY04,1,credit,1100.0
US001,2734,501001,SOY03,1,credit,12000.0
US001,2735,501001,SSE03,1,credit,3600.0
US001,2735,501001,PSE04,1,credit,500.0
US001,2735,501001,PSE02,1,credit,18000.0
US001,2736,501001,SSP03,1,credit,1200.0
US001,2736,501001,PSP04,1,credit,1900.0
US001,2736,501001,PSP02,1,credit,22500.0
US001,2737,501001,SOY03,1,credit,13200.0
US001,2737,501001,POY02,1,credit,1500.0
US001,2738,501001,POY02,1,credit,12000.0
US001,2739,501001,SOY03,1,credit,19200.0
US001,2739,501001,POY04,1,credit,400.0
US001,2739,501001,POY02,1,credit,24000.0
US001,2740,501001,SSE03,1,credit,2400.0
US001,2740,501001,PSE04,1,credit,400.0
US001,2741,501001,PSP04,1,credit,1800.0
US001,2742,501001,PSE02,1,credit,18000.0
US001,2743,501001,SKG03,1,credit,20400.0
US001,2743,501001,PKG04,1,credit,400.0
US001,2743,501001,PKG02,1,credit,25500.0
US001,2744,501001,POY02,1,credit,9000.0
US001,2745,501001,PSE04,1,credit,600.0
US001,2745,501001,PSE02,1,credit,10500.0
US001,2746,501001,SSE03,1,credit,22800.0
US001,2746,501001,PSE04,1,credit,1100.0
US001,2746,501001,PSE02,1,credit,10500.0
US001,2747,501001,PSE02,1,credit,9000.0
US001,2748,501001,PSP02,1,credit,7500.0
US001,2749,501001,SKG03,1,credit,15600.0
US001,2750,501001,SSP03,1,credit,14400.0
US001,2750,501001,PSP02,1,credit,27000.0
US001,2751,501001,PSP02,1,credit,10500.0
US001,2752,501001,SKG03,1,credit,7200.0
US001,2752,501001,PKG04,1,credit,1500.0
US001,2752,501001,PKG02,1,credit,31500.0
US001,2753,501001,SSP03,1,credit,25200.0
US001,2753,501001,PSP04,1,credit,1300.0
US001,2754,501001,SOY03,1,credit,4800.0
US001,2754,501001,POY04,1,credit,500.0
US001,2755,501001,PSP04,1,credit,500.0
US001,2756,501001,SSP03,1,credit,8400.0
US001,2756,501001,PSP02,1,credit,27000.0
US001,2757,501001,SOY03,1,credit,1200.0
US001,2757,501001,POY04,1,credit,300.0
US001,2758,501001,PKG04,1,credit,1600.0
US001,2758,501001,PKG02,1,credit,6000.0
US001,2759,501001,SSP03,1,credit,22800.0
US001,2759,501001,PSP04,1,credit,300.0
US001,2759,501001,PSP02,1,credit,15000.0
US001,2760,501001,SSE03,1,credit,15600.0
US001,2760,501001,PSE04,1,credit,1900.0
US001,2761,501001,PKG04,1,credit,1400.0
US001,2761,501001,PKG02,1,credit,16500.0
US001,2762,501001,SSE03,1,credit,7200.0
US001,2762,501001,PSE04,1,credit,1300.0
US001,2762,501001,PSE02,1,credit,27000.0
US001,2763,501001,PSE02,1,credit,30000.0
US001,2764,501001,SSE03,1,credit,15600.0
US001,2764,501001,PSE04,1,credit,1900.0
US001,2764,501001,PSE02,1,credit,24000.0
US001,2765,501001,SSE03,1,credit,8400.0
US001,2765,501001,PSE04,1,credit,100.0
US001,2765,501001,PSE02,1,credit,25500.0
US001,2766,501001,PSE02,1,credit,18000.0
US001,2767,501001,PSE04,1,credit,900.0
US001,2767,501001,PSE02,1,credit,16500.0
US001,2768,501001,SKG03,1,credit,18000.0
US001,2769,501001,SOY03,1,credit,6000.0
US001,2769,501001,POY02,1,credit,18000.0
US001,2770,501001,PKG02,1,credit,9000.0
US001,2771,501001,SOY03,1,credit,4800.0
US001,2771,501001,POY02,1,credit,28500.0
US001,2772,501001,SOY03,1,credit,7200.0
US001,2772,501001,POY04,1,credit,600.0
US001,2772,501001,POY02,1,credit,18000.0
US001,2773,501001,SKG03,1,credit,21600.0
US001,2773,501001,PKG04,1,credit,2100.0
US001,2773,501001,PKG02,1,credit,9000.0
US001,2774,501001,SOY03,1,credit,25200.0
US001,2774,501001,POY04,1,credit,1800.0
US001,2774,501001,POY02,1,credit,18000.0
US001,2775,501001,POY02,1,credit,16500.0
US001,2776,501001,SOY03,1,credit,9600.0
US001,2776,501001,POY02,1,credit,27000.0
US001,2777,501001,PSE02,1,credit,6000.0
US001,2778,501001,PSE04,1,credit,400.0
US001,2778,501001,PSE02,1,credit,12000.0
US001,2779,501001,PSE04,1,credit,2100.0
US001,2779,501001,PSE02,1,credit,13500.0
US001,2780,501001,PKG04,1,credit,1500.0
US001,2781,501001,SSP03,1,credit,18000.0
US001,2781,501001,PSP04,1,credit,2000.0
US001,2781,501001,PSP02,1,credit,21000.0
US001,2782,501001,SOY03,1,credit,14400.0
US001,2782,501001,POY04,1,credit,1500.0
US001,2782,501001,POY02,1,credit,13500.0
US001,2783,501001,PSP02,1,credit,24000.0
US001,2784,501001,PSE02,1,credit,18000.0
US001,2785,501001,PSE04,1,credit,1100.0
US001,2785,501001,PSE02,1,credit,31500.0
US001,2786,501001,SSE03,1,credit,15600.0
US001,2786,501001,PSE04,1,credit,1300.0
US001,2786,501001,PSE02,1,credit,15000.0
US001,2787,501001,SSP03,1,credit,22800.0
US001,2787,501001,PSP04,1,credit,100.0
US001,2788,501001,SSP03,1,credit,10800.0
US001,2788,501001,PSP02,1,credit,1500.0
US001,2789,501001,SOY03,1,credit,13200.0
US001,2789,501001,POY02,1,credit,9000.0
US001,2790,501001,SSP03,1,credit,14400.0
US001,2790,501001,PSP04,1,credit,1800.0
US001,2790,501001,PSP02,1,credit,22500.0
US001,2791,501001,SSE03,1,credit,13200.0
US001,2792,501001,SSE03,1,credit,20400.0
US001,2792,501001,PSE04,1,credit,1900.0
US001,2793,501001,SKG03,1,credit,25200.0
US001,2793,501001,PKG04,1,credit,500.0
US001,2793,501001,PKG02,1,credit,24000.0
US001,2794,501001,SSE03,1,credit,22800.0
US001,2794,501001,PSE04,1,credit,1500.0
US001,2794,501001,PSE02,1,credit,27000.0
US001,2795,501001,PSE02,1,credit,25500.0
US001,2796,501001,SSP03,1,credit,4800.0
US001,2796,501001,PSP04,1,credit,800.0
US001,2796,501001,PSP02,1,credit,13500.0
US001,2797,501001,SSE03,1,credit,8400.0
US001,2798,501001,SSP03,1,credit,10800.0
US001,2799,501001,SOY03,1,credit,24000.0
US001,2800,501001,SKG03,1,credit,14400.0
US001,2800,501001,PKG02,1,credit,13500.0
US001,2801,501001,SSE03,1,credit,8400.0
US001,2801,501001,PSE02,1,credit,7500.0
US001,2802,501001,PSP04,1,credit,2100.0
US001,2803,501001,SOY03,1,credit,15600.0
US001,2803,501001,POY04,1,credit,1400.0
US001,2804,501001,POY04,1,credit,900.0
US001,2805,501001,SOY03,1,credit,14400.0
US001,2806,501001,SSE03,1,credit,9600.0
US001,2806,501001,PSE02,1,credit,21000.0
US001,2807,501001,SSE03,1,credit,4800.0
US001,2807,501001,PSE04,1,credit,300.0
US001,2807,501001,PSE02,1,credit,30000.0
US001,2808,501001,SKG03,1,credit,13200.0
US001,2808,501001,PKG04,1,credit,1300.0
US001,2808,501001,PKG02,1,credit,9000.0
US001,2809,501001,SKG03,1,credit,8400.0
US001,2810,501001,SOY03,1,credit,3600.0
US001,2810,501001,POY04,1,credit,1500.0
US001,2810,501001,POY02,1,credit,10500.0
US001,2811,501001,POY02,1,credit,16500.0
US001,2812,501001,SOY03,1,credit,16800.0
US001,2812,501001,POY04,1,credit,600.0
US001,2813,501001,PSE04,1,credit,1100.0
US001,2814,501001,SKG03,1,credit,15600.0
US001,2814,501001,PKG04,1,credit,800.0
US001,2814,501001,PKG02,1,credit,16500.0
US001,2815,501001,PSP04,1,credit,1900.0
US001,2816,501001,SKG03,1,credit,14400.0
US001,2816,501001,PKG02,1,credit,24000.0
US001,2817,501001,SSE03,1,credit,2400.0
US001,2817,501001,PSE04,1,credit,1800.0
US001,2817,501001,PSE02,1,credit,6000.0
US001,2818,501001,SOY03,1,credit,18000.0
US001,2818,501001,POY04,1,credit,1300.0
US001,2818,501001,POY02,1,credit,30000.0
US001,2819,501001,SKG03,1,credit,4800.0
US001,2819,501001,PKG04,1,credit,400.0
US001,2820,501001,SSP03,1,credit,20400.0
US001,2820,501001,PSP04,1,credit,200.0
US001,2820,501001,PSP02,1,credit,21000.0
US001,2821,501001,SOY03,1,credit,24000.0
US001,2822,501001,POY02,1,credit,1500.0
US001,2823,501001,SOY03,1,credit,4800.0
US001,2823,501001,POY04,1,credit,2100.0
US001,2823,501001,POY02,1,credit,13500.0
US001,2824,501001,POY02,1,credit,24000.0
US001,2825,501001,SOY03,1,credit,25200.0
US001,2825,501001,POY04,1,credit,2100.0
US001,2825,501001,POY02,1,credit,6000.0
US001,2826,501001,SSE03,1,credit,6000.0
US001,2826,501001,PSE04,1,credit,600.0
US001,2826,501001,PSE02,1,credit,19500.0
US001,2827,501001,SKG03,1,credit,25200.0
US001,2827,501001,PKG04,1,credit,1600.0
US001,2827,501001,PKG02,1,credit,13500.0
US001,2828,501001,SSE03,1,credit,6000.0
US001,2829,501001,SSE03,1,credit,10800.0
US001,2829,501001,PSE04,1,credit,1000.0
US001,2829,501001,PSE02,1,credit,25500.0
US001,2830,501001,PSE02,1,credit,16500.0
US001,2831,501001,POY02,1,credit,22500.0
US001,2832,501001,SSP03,1,credit,18000.0
US001,2833,501001,SOY03,1,credit,15600.0
US001,2833,501001,POY04,1,credit,200.0
US001,2833,501001,POY02,1,credit,4500.0
US001,2834,501001,SSE03,1,credit,22800.0
US001,2834,501001,PSE02,1,credit,12000.0
US001,2835,501001,PSE04,1,credit,1800.0
US001,2835,501001,PSE02,1,credit,30000.0
US001,2836,501001,PSE04,1,credit,1900.0
US001,2837,501001,SOY03,1,credit,18000.0
US001,2837,501001,POY04,1,credit,800.0
US001,2837,501001,POY02,1,credit,24000.0
US001,2838,501001,PSP04,1,credit,100.0
US001,2838,501001,PSP02,1,credit,18000.0
US001,2839,501001,SSE03,1,credit,19200.0
US001,2839,501001,PSE04,1,credit,1300.0
US001,2839,501001,PSE02,1,credit,15000.0
US001,2840,501001,SKG03,1,credit,16800.0
US001,2840,501001,PKG02,1,credit,22500.0
US001,2841,501001,SKG03,1,credit,22800.0
US001,2841,501001,PKG04,1,credit,1800.0
US001,2841,501001,PKG02,1,credit,21000.0
US001,2842,501001,SSE03,1,credit,9600.0
US001,2842,501001,PSE04,1,credit,1100.0
US001,2843,501001,SOY03,1,credit,22800.0
US001,2843,501001,POY04,1,credit,200.0
US001,2843,501001,POY02,1,credit,28500.0
US001,2844,501001,PSE04,1,credit,700.0
US001,2845,501001,SSE03,1,credit,20400.0
US001,2845,501001,PSE04,1,credit,600.0
US001,2846,501001,SOY03,1,credit,1200.0
US001,2846,501001,POY02,1,credit,30000.0
US001,2847,501001,SSE03,1,credit,19200.0
US001,2847,501001,PSE04,1,credit,700.0
US001,2847,501001,PSE02,1,credit,27000.0
US001,2848,501001,PSE02,1,credit,21000.0
US001,2849,501001,SSE03,1,credit,6000.0
US001,2850,501001,PSE02,1,credit,12000.0
US001,2851,501001,SSE03,1,credit,21600.0
US001,2851,501001,PSE04,1,credit,2100.0
US001,2851,501001,PSE02,1,credit,1500.0
US001,2852,501001,PSE04,1,credit,600.0
US001,2852,501001,PSE02,1,credit,9000.0
US001,2853,501001,SSE03,1,credit,8400.0
US001,2853,501001,PSE04,1,credit,600.0
US001,2853,501001,PSE02,1,credit,27000.0
US001,2854,501001,SOY03,1,credit,14400.0
US001,2854,501001,POY04,1,credit,1800.0
US001,2854,501001,POY02,1,credit,16500.0
US001,2855,501001,SKG03,1,credit,1200.0
US001,2855,501001,PKG04,1,credit,1300.0
US001,2855,501001,PKG02,1,credit,1500.0
US001,2856,501001,SKG03,1,credit,25200.0
US001,2856,501001,PKG04,1,credit,2000.0
US001,2857,501001,SSE03,1,credit,16800.0
US001,2858,501001,PSP02,1,credit,15000.0
US001,2859,501001,SSE03,1,credit,6000.0
US001,2860,501001,SSE03,1,credit,20400.0
US001,2860,501001,PSE04,1,credit,1100.0
US001,2860,501001,PSE02,1,credit,1500.0
US001,2861,501001,SKG03,1,credit,18000.0
US001,2861,501001,PKG04,1,credit,100.0
US001,2862,501001,SKG03,1,credit,20400.0
US001,2862,501001,PKG04,1,credit,900.0
US001,2863,501001,PSE02,1,credit,27000.0
US001,2864,501001,SSE03,1,credit,2400.0
US001,2864,501001,PSE04,1,credit,1600.0
US001,2864,501001,PSE02,1,credit,16500.0
US001,2865,501001,POY02,1,credit,4500.0
US001,2866,501001,SSE03,1,credit,20400.0
US001,2866,501001,PSE04,1,credit,200.0
US001,2866,501001,PSE02,1,credit,24000.0
US001,2867,501001,SOY03,1,credit,13200.0
US001,2867,501001,POY04,1,credit,600.0
US001,2868,501001,POY02,1,credit,30000.0
US001,2869,501001,PKG02,1,credit,31500.0
US001,2870,501001,SSE03,1,credit,20400.0
US001,2870,501001,PSE04,1,credit,1000.0
US001,2871,501001,POY04,1,credit,1500.0
US001,2872,501001,SSE03,1,credit,21600.0
US001,2872,501001,PSE02,1,credit,28500.0
US001,2873,501001,POY02,1,credit,6000.0
US001,2874,501001,SSE03,1,credit,25200.0
US001,2874,501001,PSE04,1,credit,100.0
US001,2874,501001,PSE02,1,credit,18000.0
US001,2875,501001,PSE04,1,credit,1000.0
US001,2876,501001,SOY03,1,credit,20400.0
US001,2876,501001,POY04,1,credit,300.0
US001,2876,501001,POY02,1,credit,9000.0
US001,2877,501001,PSP02,1,credit,19500.0
US001,2878,501001,POY04,1,credit,1200.0
US001,2879,501001,PSP04,1,credit,1800.0
US001,2880,501001,SSP03,1,credit,18000.0
US001,2880,501001,PSP02,1,credit,30000.0
US001,2881,501001,SSP03,1,credit,15600.0
US001,2881,501001,PSP04,1,credit,500.0
US001,2881,501001,PSP02,1,credit,18000.0
US001,2882,501001,SOY03,1,credit,3600.0
US001,2883,501001,PSE04,1,credit,700.0
US001,2883,501001,PSE02,1,credit,13500.0
US001,2884,501001,PSE04,1,credit,1300.0
US001,2884,501001,PSE02,1,credit,31500.0
US001,2885,501001,POY04,1,credit,200.0
US001,2886,501001,SSE03,1,credit,22800.0
US001,2886,501001,PSE04,1,credit,1500.0
US001,2886,501001,PSE02,1,credit,24000.0
US001,2887,501001,SSE03,1,credit,3600.0
US001,2887,501001,PSE04,1,credit,1600.0
US001,2887,501001,PSE02,1,credit,19500.0
US001,2888,501001,SSP03,1,credit,20400.0
US001,2889,501001,SKG03,1,credit,14400.0
US001,2889,501001,PKG04,1,credit,300.0
US001,2889,501001,PKG02,1,credit,21000.0
US001,2890,501001,SOY03,1,credit,14400.0
US001,2890,501001,POY04,1,credit,900.0
US001,2890,501001,POY02,1,credit,13500.0
US001,2891,501001,POY04,1,credit,1300.0
US001,2892,501001,SOY03,1,credit,9600.0
US001,2892,501001,POY04,1,credit,500.0
US001,2892,501001,POY02,1,credit,13500.0
US001,2893,501001,SOY03,1,credit,20400.0
US001,2894,501001,PSE02,1,credit,28500.0
US001,2895,501001,SSE03,1,credit,15600.0
US001,2895,501001,PSE02,1,credit,7500.0
US001,2896,501001,SSP03,1,credit,3600.0
US001,2896,501001,PSP02,1,credit,21000.0
US001,2897,501001,SSE03,1,credit,21600.0
US001,2897,501001,PSE04,1,credit,2100.0
US001,2898,501001,SSP03,1,credit,9600.0
US001,2899,501001,SSE03,1,credit,2400.0
US001,2899,501001,PSE02,1,credit,10500.0
US001,2900,501001,PSE02,1,credit,27000.0
US001,2901,501001,SSE03,1,credit,6000.0
US001,2901,501001,PSE04,1,credit,1300.0
US001,2901,501001,PSE02,1,credit,31500.0
US001,2902,501001,SSE03,1,credit,7200.0
US001,2902,501001,PSE02,1,credit,10500.0
US001,2903,501001,PSE02,1,credit,24000.0
US001,2904,501001,SKG03,1,credit,20400.0
US001,2904,501001,PKG04,1,credit,100.0
US001,2904,501001,PKG02,1,credit,9000.0
US001,2905,501001,POY04,1,credit,900.0
US001,2906,501001,SOY03,1,credit,9600.0
US001,2906,501001,POY04,1,credit,200.0
US001,2907,501001,SSE03,1,credit,6000.0
US001,2907,501001,PSE04,1,credit,300.0
US001,2908,501001,SOY03,1,credit,9600.0
US001,2908,501001,POY02,1,credit,6000.0
US001,2909,501001,SSP03,1,credit,14400.0
US001,2909,501001,PSP02,1,credit,27000.0
US001,2910,501001,SOY03,1,credit,3600.0
US001,2911,501001,SKG03,1,credit,7200.0
US001,2911,501001,PKG04,1,credit,1200.0
US001,2912,501001,POY04,1,credit,1200.0
US001,2913,501001,SOY03,1,credit,7200.0
US001,2913,501001,POY04,1,credit,200.0
US001,2913,501001,POY02,1,credit,6000.0
US001,2914,501001,SKG03,1,credit,4800.0
US001,2914,501001,PKG04,1,credit,800.0
US001,2915,501001,PSE04,1,credit,300.0
US001,2916,501001,PSE02,1,credit,7500.0
US001,2917,501001,SSE03,1,credit,12000.0
US001,2917,501001,PSE04,1,credit,1600.0
US001,2918,501001,PKG04,1,credit,100.0
US001,2919,501001,SSP03,1,credit,10800.0
US001,2919,501001,PSP04,1,credit,1900.0
US001,2919,501001,PSP02,1,credit,27000.0
US001,2920,501001,POY04,1,credit,1900.0
US001,2921,501001,SSP03,1,credit,18000.0
US001,2921,501001,PSP04,1,credit,300.0
US001,2922,501001,PSE02,1,credit,10500.0
US001,2923,501001,PSP02,1,credit,6000.0
US001,2924,501001,PSE04,1,credit,1000.0
US001,2924,501001,PSE02,1,credit,15000.0
US001,2925,501001,SSE03,1,credit,4800.0
US001,2925,501001,PSE04,1,credit,1600.0
US001,2925,501001,PSE02,1,credit,7500.0
US001,2926,501001,SSE03,1,credit,13200.0
US001,2926,501001,PSE04,1,credit,1100.0
US001,2926,501001,PSE02,1,credit,27000.0
US001,2927,501001,SSE03,1,credit,4800.0
US001,2927,501001,PSE04,1,credit,1400.0
US001,2927,501001,PSE02,1,credit,15000.0
US001,2928,501001,SSE03,1,credit,18000.0
US001,2928,501001,PSE04,1,credit,1600.0
US001,2928,501001,PSE02,1,credit,18000.0
US001,2929,501001,PSP02,1,credit,31500.0
US001,2930,501001,SOY03,1,credit,8400.0
US001,2930,501001,POY04,1,credit,1200.0
US001,2930,501001,POY02,1,credit,3000.0
US001,2931,501001,SOY03,1,credit,2400.0
US001,2931,501001,POY04,1,credit,1700.0
US001,2931,501001,POY02,1,credit,31500.0
US001,2932,501001,PSP02,1,credit,10500.0
US001,2933,501001,SOY03,1,credit,6000.0
US001,2933,501001,POY04,1,credit,1700.0
US001,2933,501001,POY02,1,credit,30000.0
US001,2934,501001,SSP03,1,credit,3600.0
US001,2934,501001,PSP04,1,credit,1700.0
US001,2935,501001,SSE03,1,credit,19200.0
US001,2936,501001,POY04,1,credit,1100.0
US001,2936,501001,POY02,1,credit,15000.0
US001,2937,501001,PSE02,1,credit,9000.0
US001,2938,501001,PSP04,1,credit,100.0
US001,2939,501001,SOY03,1,credit,4800.0
US001,2939,501001,POY04,1,credit,400.0
US001,2939,501001,POY02,1,credit,7500.0
US001,2940,501001,SOY03,1,credit,18000.0
US001,2941,501001,SSE03,1,credit,3600.0
US001,2941,501001,PSE02,1,credit,1500.0
US001,2942,501001,SSE03,1,credit,7200.0
US001,2943,501001,POY02,1,credit,4500.0
US001,2944,501001,SSE03,1,credit,12000.0
US001,2945,501001,PSE04,1,credit,400.0
US001,2946,501001,SSP03,1,credit,13200.0
US001,2946,501001,PSP02,1,credit,12000.0
US001,2947,501001,PSE02,1,credit,15000.0
US001,2948,501001,SOY03,1,credit,18000.0
US001,2948,501001,POY04,1,credit,900.0
US001,2948,501001,POY02,1,credit,19500.0
US001,2949,501001,POY04,1,credit,1600.0
US001,2949,501001,POY02,1,credit,13500.0
US001,2950,501001,PSE04,1,credit,1600.0
US001,2950,501001,PSE02,1,credit,9000.0
US001,2951,501001,SOY03,1,credit,8400.0
US001,2951,501001,POY04,1,credit,2100.0
US001,2951,501001,POY02,1,credit,4500.0
US001,2952,501001,SKG03,1,credit,15600.0
US001,2952,501001,PKG04,1,credit,1100.0
US001,2953,501001,SSP03,1,credit,14400.0
US001,2954,501001,SKG03,1,credit,6000.0
US001,2954,501001,PKG02,1,credit,28500.0
US001,2955,501001,SOY03,1,credit,22800.0
US001,2955,501001,POY04,1,credit,1600.0
US001,2955,501001,POY02,1,credit,21000.0
US001,2956,501001,SOY03,1,credit,10800.0
US001,2957,501001,SSE03,1,credit,24000.0
US001,2957,501001,PSE04,1,credit,1200.0
US001,2958,501001,PSP04,1,credit,1700.0
US001,2958,501001,PSP02,1,credit,6000.0
US001,2959,501001,SSE03,1,credit,8400.0
US001,2959,501001,PSE04,1,credit,800.0
US001,2959,501001,PSE02,1,credit,3000.0
US001,2960,501001,SSE03,1,credit,16800.0
US001,2961,501001,SSE03,1,credit,6000.0
US001,2961,501001,PSE02,1,credit,6000.0
US001,2962,501001,PSE04,1,credit,100.0
US001,2963,501001,SSE03,1,credit,19200.0
US001,2964,501001,SSE03,1,credit,19200.0
US001,2965,501001,SKG03,1,credit,20400.0
US001,2965,501001,PKG04,1,credit,2000.0
US001,2966,501001,SSE03,1,credit,8400.0
US001,2967,501001,PKG04,1,credit,600.0
US001,2967,501001,PKG02,1,credit,30000.0
US001,2968,501001,PSE04,1,credit,700.0
US001,2968,501001,PSE02,1,credit,31500.0
US001,2969,501001,SOY03,1,credit,8400.0
US001,2969,501001,POY02,1,credit,7500.0
US001,2970,501001,SKG03,1,credit,2400.0
US001,2970,501001,PKG04,1,credit,1100.0
US001,2971,501001,SSE03,1,credit,1200.0
US001,2971,501001,PSE02,1,credit,9000.0
US001,2972,501001,PSE02,1,credit,25500.0
US001,2973,501001,SSP03,1,credit,19200.0
US001,2973,501001,PSP04,1,credit,1400.0
US001,2973,501001,PSP02,1,credit,28500.0
US001,2974,501001,SSE03,1,credit,4800.0
US001,2974,501001,PSE04,1,credit,1400.0
US001,2974,501001,PSE02,1,credit,7500.0
US001,2975,501001,SSP03,1,credit,21600.0
US001,2975,501001,PSP04,1,credit,500.0
US001,2975,501001,PSP02,1,credit,9000.0
US001,2976,501001,POY04,1,credit,400.0
US001,2976,501001,POY02,1,credit,19500.0
US001,2977,501001,SSE03,1,credit,12000.0
US001,2977,501001,PSE04,1,credit,1500.0
US001,2977,501001,PSE02,1,credit,7500.0
US001,2978,501001,PSP04,1,credit,800.0
US001,2978,501001,PSP02,1,credit,7500.0
US001,2979,501001,PSE04,1,credit,2100.0
US001,2980,501001,SSE03,1,credit,10800.0
US001,2980,501001,PSE02,1,credit,12000.0
US001,2981,501001,PKG04,1,credit,1700.0
US001,2982,501001,SOY03,1,credit,2400.0
US001,2982,501001,POY04,1,credit,1000.0
US001,2982,501001,POY02,1,credit,18000.0
US001,2983,501001,SOY03,1,credit,8400.0
US001,2984,501001,SOY03,1,credit,6000.0
US001,2985,501001,SOY03,1,credit,22800.0
US001,2985,501001,POY02,1,credit,19500.0
US001,2986,501001,SSE03,1,credit,4800.0
US001,2986,501001,PSE04,1,credit,800.0
US001,2986,501001,PSE02,1,credit,16500.0
US001,2987,501001,SSE03,1,credit,25200.0
US001,2987,501001,PSE04,1,credit,1400.0
US001,2987,501001,PSE02,1,credit,7500.0
US001,2988,501001,SSP03,1,credit,6000.0
US001,2988,501001,PSP04,1,credit,1700.0
US001,2988,501001,PSP02,1,credit,7500.0
US001,2989,501001,SOY03,1,credit,3600.0
US001,2989,501001,POY02,1,credit,10500.0
US001,2990,501001,SSE03,1,credit,9600.0
US001,2991,501001,PKG02,1,credit,10500.0
US001,2992,501001,SOY03,1,credit,12000.0
