company_code,employee_id,grade_code,currency_id,salary
US001,FP356,2,1,56648
US001,BK040,2,1,42749
US001,CM177,2,1,30728
US001,GO553,2,1,40395
US001,EM366,3,1,10886
US001,QH205,3,1,29996
US001,EQ826,2,1,40226
US001,UK726,3,1,26829
US001,RV101,3,1,22544
US001,NA733,2,1,46422
US001,NJ241,3,1,25600
US001,PF352,3,1,27880
US001,JR470,3,1,23077
US001,BU043,2,1,44737
US001,RQ553,2,1,55808
US001,RK391,2,1,56723
US001,UA559,3,1,28985
US001,VW433,3,1,28266
US001,PX009,3,1,12003
US001,IA055,2,1,47587
US001,QO312,2,1,34804
US001,NN700,3,1,23653
US001,WU013,2,1,41888
US001,AS493,3,1,29449
US001,PR527,3,1,10660
US001,VX906,3,1,27111
US001,AF436,2,1,36776
US001,OE951,3,1,19311
US001,PH171,3,1,19384
US001,TF343,2,1,32547
US001,LM569,2,1,30895
US001,BT367,2,1,32859
US001,KL807,3,1,21661
US001,MK649,3,1,29018
US001,RT671,3,1,23536
US001,AC261,3,1,20052
US001,CA773,2,1,30473
US001,LJ526,3,1,18998
US001,PA205,2,1,53464
US001,RB323,2,1,37681
US001,IH656,3,1,12360
US001,VW097,3,1,11238
US001,NU629,3,1,12894
US001,NI183,2,1,51952
US001,QZ340,2,1,39849
US001,EZ634,3,1,21514
US001,PX399,2,1,52533
US001,CU983,2,1,56253
US001,AV312,3,1,29848
US001,RB596,2,1,50020
US001,GK322,2,1,48414
US001,QY994,3,1,16840
US001,UU245,3,1,25829
US001,SE771,3,1,26930
US001,IZ942,3,1,13012
US001,SK615,3,1,13967
US001,QZ930,3,1,17834
US001,FR225,3,1,21205
US001,OW225,3,1,27824
US001,CG896,2,1,43879
US001,LC178,3,1,22891
US001,RJ605,3,1,10096
US001,BU756,3,1,22784
US001,PC332,3,1,22385
US001,CW088,3,1,15837
US001,JO092,3,1,27312
US001,IH606,2,1,59476
US001,LH729,3,1,16788
US001,FC806,2,1,59824
US001,MJ237,3,1,20531
US001,KE280,3,1,22670
US001,JC344,2,1,40623
US001,HE538,3,1,13568
US001,SA070,2,1,57627
US001,LV369,3,1,28134
US001,UB445,3,1,22255
US001,BU546,2,1,38159
US001,TA399,2,1,59057
US001,LL672,2,1,33278
US001,NK380,3,1,16970
US001,UR924,3,1,19629
US001,IU915,3,1,20013
US001,XN340,2,1,56129
US001,TH524,3,1,18770
US001,HC023,3,1,12553
US001,KG357,2,1,59401
US001,FT039,2,1,35486
US001,WI575,2,1,32512
US001,EO844,2,1,50735
US001,HB553,2,1,43534
US001,UM007,2,1,55116
US001,VN376,2,1,36076
US001,XE433,2,1,37361
US001,LT355,2,1,51491
US001,WX311,2,1,32054
US001,KF467,3,1,28675
US001,LG730,2,1,48543
US001,XF020,2,1,50528
US001,NH115,2,1,57206
US001,VO588,2,1,50969
US001,AR472,3,1,27888
US001,FT004,2,1,53856
US001,WP738,2,1,43337
US001,OE590,3,1,23659
US001,RK445,3,1,17561
US001,LU730,2,1,43939
US001,LE075,3,1,25834
US001,VB750,2,1,47326
US001,VO849,3,1,29537
US001,TY455,2,1,59646
US001,SI709,3,1,18006
US001,YU205,2,1,39906
US001,RO634,3,1,23706
US001,QX298,3,1,19199
US001,IU180,3,1,12766
US001,CU158,2,1,49836
US001,GI361,2,1,59144
US001,HI163,3,1,20836
US001,AW477,3,1,16135
US001,YA599,3,1,23822
US001,RT494,3,1,10998
US001,CM426,2,1,34888
US001,LJ261,3,1,13787
US001,OW113,2,1,39688
US001,RE708,3,1,28434
US001,CY476,3,1,28186
US001,CE759,3,1,29773
US001,WU685,3,1,28460
US001,RV833,3,1,16025
US001,MT794,3,1,24215
US001,MU882,3,1,16235
US001,RV667,3,1,20684
US001,FQ983,3,1,29481
US001,DH449,2,1,33352
US001,IF093,3,1,20818
US001,NB372,2,1,53885
US001,DZ632,2,1,32497
US001,OL604,2,1,32011
US001,NZ147,2,1,45882
US001,IQ951,3,1,14512
US001,SL931,3,1,27017
US001,IT039,2,1,32385
US001,GZ984,3,1,20434
US001,ZD095,3,1,16204
US001,UV089,2,1,57863
US001,HG470,2,1,45335
US001,AD367,2,1,51141
US001,DH901,2,1,42587
US001,WU444,3,1,17506
US001,CZ600,2,1,59276
US001,YY189,2,1,52832
US001,QE477,3,1,25620
US001,GU346,3,1,13302
US001,LU232,2,1,30051
US001,KE407,3,1,16341
US001,VN505,3,1,15132
US001,DD362,3,1,13656
US001,HA227,3,1,13041
US001,JA942,3,1,21001
US001,DP897,2,1,34979
US001,XG551,2,1,42048
US001,AH509,3,1,13437
US001,YH413,3,1,28840
US001,DI085,2,1,54840
US001,MI774,3,1,24455
US001,QA187,2,1,54124
US001,LH301,3,1,20576
US001,MK109,3,1,15997
US001,HB117,2,1,53366
US001,NB589,3,1,27992
US001,RG531,2,1,49018
US001,PK890,3,1,13385
US001,SL260,3,1,21971
US001,BK802,3,1,13371
US001,QX930,3,1,12112
US001,KF975,3,1,16405
US001,MX847,2,1,36763
US001,DW027,2,1,40622
US001,HE245,2,1,42269
US001,OO978,3,1,15664
US001,MH342,2,1,45029
US001,AI970,2,1,59192
US001,QP881,2,1,52298
US001,OH580,2,1,54344
US001,RE614,2,1,55080
US001,JY501,2,1,32745
US001,OO518,3,1,18056
US001,MP395,2,1,43213
US001,GP237,3,1,27808
US001,WH723,2,1,45269
US001,ZB450,3,1,22293
US001,YE024,2,1,30184
US001,MP784,3,1,13851
US001,QY731,2,1,49565
US001,GX614,3,1,22268
US001,YU140,2,1,34349
US001,VP637,3,1,10107
US001,XS661,3,1,26236
US001,KQ377,2,1,42486
US001,XL456,3,1,21226
US001,ZZ676,3,1,12365
US001,OW807,3,1,26078
US001,JN541,2,1,54896
US001,QN551,2,1,53634
US001,OS354,2,1,53342
US001,HU435,2,1,39696
US001,QC179,2,1,30518
US001,BF304,2,1,33828
US001,CW033,2,1,56527
US001,NY931,2,1,45696
US001,MY460,2,1,41604
US001,OT330,2,1,54606
US001,KF821,2,1,54160
US001,HU423,3,1,16403
US001,NB786,3,1,21260
US001,WC489,3,1,22520
US001,QA968,2,1,34640
US001,MP653,2,1,39522
US001,XY234,3,1,26343
US001,VL617,2,1,51052
US001,JI350,3,1,12903
US001,WB774,3,1,28863
US001,JA880,3,1,13600
US001,SI264,2,1,39698
US001,CC555,2,1,43372
US001,XE643,2,1,41041
US001,ML567,2,1,57787
US001,SP150,3,1,12072
US001,KW863,3,1,27014
US001,ST051,2,1,44168
US001,TL434,3,1,11651
US001,FQ778,2,1,37220
US001,RY487,3,1,23787
US001,NA650,2,1,37793
US001,OK793,3,1,18882
US001,DI678,2,1,51829
US001,CZ861,2,1,53593
US001,FY796,3,1,12404
US001,HU463,2,1,34778
US001,PX114,2,1,38881
US001,NB537,2,1,33146
US001,PQ475,3,1,28132
US001,OR691,2,1,45648
US001,OW919,3,1,24170
US001,MZ345,2,1,35895
US001,SO573,3,1,27739
US001,MX620,2,1,57650
US001,HW698,2,1,42657
US001,GZ799,3,1,18029
US001,VW561,3,1,13008
US001,HQ442,3,1,24826
US001,IK910,3,1,21657
US001,AS705,2,1,34227
US001,OJ299,3,1,12740
US001,CG778,2,1,30167
US001,WK707,3,1,14614
US001,JR027,2,1,41830
US001,XK039,2,1,56562
US001,TG207,3,1,10537
US001,LC198,3,1,10697
US001,KF905,2,1,38219
US001,KM702,3,1,28426
US001,AB537,2,1,45015
US001,FH021,3,1,22544
US001,ZA228,2,1,58447
US001,YD889,2,1,46933
US001,BJ966,3,1,12569
US001,JM024,2,1,31740
US001,AI014,2,1,37162
US001,II806,2,1,36351
US001,SD775,3,1,24504
US001,QX172,2,1,30399
US001,SR848,3,1,25462
US001,RG291,2,1,47013
US001,DM254,3,1,12796
US001,PG889,2,1,39147
US001,CC346,2,1,49606
US001,EK216,2,1,57498
US001,CM203,2,1,52513
US001,SK637,2,1,45412
US001,IR411,3,1,26640
US001,KJ259,2,1,30737
US001,JG709,2,1,31736
US001,RV226,2,1,35243
US001,ZE638,3,1,22868
US001,CE145,3,1,26389
US001,HJ427,3,1,24244
US001,LA600,2,1,58185
US001,ZV107,3,1,29449
US001,HI988,2,1,59568
US001,EP810,3,1,29239
US001,WN433,2,1,31181
US001,TP804,2,1,37064
US001,YK855,3,1,10780
US001,QH614,2,1,43816
US001,DL600,2,1,55216
US001,FO758,2,1,53699
US001,UI678,3,1,23541
US001,SC414,3,1,24167
US001,XA591,2,1,59994
US001,QV714,3,1,22403
US001,XT407,2,1,30488
US001,ZN624,3,1,15458
US001,PK985,2,1,59221
US001,PD316,2,1,41089
US001,OX648,2,1,34856
US001,NX649,2,1,39927
US001,IH836,2,1,55589
US001,TS906,2,1,36250
US001,BA083,2,1,43832
US001,UO843,2,1,57335
US001,JZ259,2,1,32514
US001,DS386,2,1,42107
US001,IU617,3,1,17100
US001,YI166,2,1,42896
US001,KZ779,2,1,43808
US001,CF654,2,1,36247
US001,QA337,2,1,38877
US001,JG972,3,1,14563
US001,FN507,3,1,25395
US001,QC568,3,1,21908
US001,PN604,3,1,19388
US001,XD281,3,1,10078
US001,YN793,3,1,14041
US001,FJ486,3,1,15545
US001,PU758,2,1,54839
US001,KN784,2,1,44996
US001,CQ692,2,1,32520
US001,KB335,2,1,32421
US001,MH494,3,1,22490
US001,HY538,3,1,11176
US001,LO002,2,1,59406
US001,AC832,3,1,23420
US001,PF612,3,1,14901
US001,DP740,3,1,16439
US001,SI076,3,1,10605
US001,XI509,3,1,26181
US001,BF717,2,1,40409
US001,MZ992,2,1,49625
US001,GL636,3,1,25011
US001,ZP604,3,1,14467
US001,GF090,3,1,25340
US001,VT214,3,1,17751
US001,SH336,3,1,12531
US001,UN388,3,1,21954
US001,VV766,3,1,11019
US001,NK912,3,1,10471
US001,VA310,3,1,16055
US001,YR852,2,1,56620
US001,XP140,3,1,24058
US001,JX853,3,1,12804
US001,HS326,3,1,18739
US001,OJ734,2,1,34304
US001,CE493,2,1,54703
US001,KD621,2,1,51425
US001,BG117,2,1,42220
US001,QS794,3,1,20949
US001,JF185,2,1,55401
US001,YH545,2,1,37032
US001,CB457,2,1,34980
US001,XV602,3,1,19626
US001,ZN644,2,1,46984
US001,KE579,2,1,59369
US001,JF518,2,1,59242
US001,WH152,3,1,28270
US001,KQ407,3,1,12951
US001,FU313,2,1,39294
US001,IX598,2,1,33636
US001,VU768,3,1,13468
US001,KS802,2,1,51086
US001,TD919,3,1,23088
US001,CJ820,2,1,42287
US001,GS563,3,1,19948
US001,QQ316,2,1,42081
US001,ZY626,3,1,25652
US001,BF549,2,1,47942
US001,II561,3,1,29061
US001,JM560,2,1,44528
US001,LV972,3,1,17894
US001,KS660,2,1,48634
US001,MS857,3,1,14602
US001,TH612,2,1,38620
US001,QX160,3,1,10574
US001,TQ353,2,1,47870
US001,IJ711,2,1,30413
US001,DW085,3,1,22624
US001,LG524,3,1,14377
US001,DR742,3,1,17783
US001,DT265,3,1,25766
US001,JN041,3,1,11831
US001,BN546,2,1,30266
US001,XV411,3,1,10498
US001,JZ346,2,1,55268
US001,AZ269,2,1,36924
US001,UO593,3,1,23724
US001,VS671,3,1,17616
US001,HP182,2,1,46520
US001,GZ120,3,1,17734
US001,GL718,3,1,20050
US001,GB520,2,1,31836
US001,HZ816,2,1,56358
US001,KG083,3,1,26401
US001,VD570,2,1,37815
US001,VE054,3,1,11254
US001,OB662,2,1,52683
US001,AL128,2,1,42631
US001,XZ301,2,1,58970
US001,SE009,2,1,41329
US001,TG221,3,1,10701
US001,MP437,3,1,28276
US001,LB661,3,1,19756
US001,KX376,2,1,44404
US001,HM050,2,1,44746
US001,DA296,2,1,33360
US001,FD594,3,1,14044
US001,NC410,3,1,22138
US001,KZ848,2,1,48635
US001,BY319,2,1,47369
US001,NG257,2,1,39032
US001,YO353,2,1,53369
US001,GN908,3,1,29106
US001,CF094,3,1,29471
US001,OQ367,3,1,22796
US001,LX657,3,1,22380
US001,KI254,3,1,19888
US001,PT801,3,1,15460
US001,UJ157,3,1,29361
US001,FZ112,3,1,12535
US001,YJ150,3,1,24703
US001,NQ444,3,1,11808
US001,ZW590,2,1,54124
US001,TB091,2,1,36948
US001,NZ605,2,1,47325
US001,GN426,3,1,22738
US001,ME115,3,1,13226
US001,ZQ139,2,1,46823
US001,TJ312,3,1,19804
US001,MW527,2,1,56785
US001,JB688,3,1,28078
US001,ZH423,2,1,42225
US001,HU291,2,1,57186
US001,NX681,2,1,43392
US001,CS637,2,1,34522
US001,RM511,3,1,24948
US001,ZH413,3,1,21500
US001,QT115,2,1,32069
US001,ON450,3,1,26196
US001,HC320,3,1,10125
US001,LX220,2,1,48544
US001,PM431,2,1,48504
US001,SF728,2,1,36794
US001,VE031,3,1,28573
US001,LT316,3,1,24874
US001,OP213,2,1,31383
US001,PQ794,2,1,31960
US001,HE147,2,1,54315
US001,AQ054,2,1,32881
US001,MF873,3,1,13829
US001,OO985,2,1,41210
US001,NV705,2,1,59006
US001,BC814,2,1,34711
US001,EC286,2,1,42260
US001,VO207,3,1,21166
US001,AK420,2,1,38627
US001,JB321,3,1,19035
US001,PH566,3,1,25858
US001,MG466,2,1,55680
US001,UC956,3,1,14713
US001,EX395,3,1,14075
US001,DH364,2,1,38588
US001,WT634,3,1,18235
US001,MR965,2,1,57170
US001,ZR528,3,1,10813
US001,CT237,3,1,18268
US001,OK871,3,1,22734
US001,ZM352,2,1,35446
US001,VM691,3,1,18051
US001,JL770,2,1,53003
US001,AM117,3,1,18630
US001,EN033,3,1,29399
US001,IP398,2,1,58721
US001,PH761,2,1,58679
US001,IJ402,3,1,24373
US001,OH690,2,1,59988
US001,SJ125,3,1,15797
US001,RF658,3,1,29460
US001,SU118,2,1,34499
US001,IJ006,2,1,48534
US001,WY470,2,1,31702
US001,QG225,3,1,21635
US001,JI136,3,1,28390
US001,OW846,3,1,14045
US001,LI470,1,1,60316
US001,ZF808,2,1,44938
US001,CO320,2,1,31418
US001,WX952,2,1,52732
US001,JN963,3,1,26199
US001,IY437,3,1,11303
US001,YG662,3,1,10852
US001,IK364,2,1,49295
US001,OI585,3,1,23480
US001,EA421,3,1,13848
US001,WS202,3,1,23520
US001,SX542,3,1,27407
US001,CJ500,3,1,24506
US001,IB428,2,1,50055
US001,YP468,3,1,28908
US001,VR093,3,1,17258
US001,MM675,2,1,47577
US001,YL075,2,1,52811
US001,BG018,3,1,13638
US001,OR492,2,1,53126
US001,GU093,3,1,12098
US001,CV101,2,1,53566
US001,GV244,3,1,29388
US001,BQ082,3,1,13041
US001,NK600,3,1,11393
US001,YJ347,2,1,32190
US001,HJ127,2,1,53455
US001,QR061,2,1,45082
US001,PV094,2,1,39956
US001,ZL270,3,1,27187
US001,EP459,2,1,59231
US001,MZ541,2,1,47731
US001,KQ508,2,1,53621
US001,MM040,1,1,87495
US001,NN110,3,1,12272
US001,WL665,3,1,18957
US001,IV106,3,1,13949
US001,UE186,3,1,23275
US001,FH761,3,1,20004
US001,WN386,2,1,38475
US001,UX281,3,1,24857
US001,UI789,3,1,19785
US001,SZ669,2,1,39799
US001,SN491,3,1,10049
US001,TM053,2,1,58797
US001,MM543,3,1,20577
US001,NE217,2,1,46900
US001,NN093,2,1,51548
US001,YE420,3,1,26319
US001,LB424,3,1,25254
US001,YN469,2,1,42479
US001,TX718,3,1,15092
US001,QT008,2,1,51495
US001,KN348,3,1,17091
US001,KD268,3,1,18629
US001,EW943,3,1,20309
US001,ZJ399,2,1,50044
US001,RS674,2,1,36725
US001,AZ736,2,1,44995
US001,GR359,3,1,12890
US001,BB587,2,1,34922
US001,FO993,2,1,41558
US001,RI024,2,1,32592
US001,SE619,2,1,50968
US001,WT642,3,1,23933
US001,FG546,3,1,24344
US001,IU498,3,1,26979
US001,LU647,3,1,22933
US001,VI567,3,1,15728
US001,JI205,2,1,36444
US001,GB478,2,1,34548
US001,PN018,2,1,59986
US001,RI558,3,1,26095
US001,BF104,2,1,35563
US001,QH506,2,1,52518
US001,OM454,3,1,26455
US001,MY135,2,1,44652
US001,VY665,3,1,28784
US001,WD179,2,1,41273
US001,DW667,3,1,10558
US001,ZG821,3,1,14753
US001,UO183,2,1,44216
US001,GO447,2,1,38776
US001,IS222,2,1,48454
US001,HW129,3,1,26179
US001,EN662,3,1,26470
US001,KC784,3,1,27567
US001,TW262,2,1,59497
US001,UJ191,3,1,17101
US001,TI443,2,1,48196
US001,EC648,3,1,17857
US001,WH145,2,1,51704
US001,GG935,2,1,35508
US001,RC361,2,1,43749
US001,SR461,3,1,28096
US001,VS800,2,1,55699
US001,DV703,2,1,38235
US001,IN708,3,1,20273
US001,HZ247,3,1,19620
US001,EZ945,3,1,13533
US001,VO145,2,1,36425
US001,CZ007,2,1,38493
US001,AT989,2,1,43939
US001,NJ267,2,1,41716
US001,FL862,2,1,57722
US001,VJ722,3,1,26916
US001,OE934,2,1,38670
US001,AF467,3,1,25947
US001,IZ956,3,1,12826
US001,ZE065,2,1,56653
US001,AX886,3,1,13816
US001,MK532,3,1,13621
US001,KC928,3,1,21023
US001,PY637,3,1,13143
US001,KS618,3,1,13373
US001,MA735,3,1,19324
US001,WW845,2,1,57667
US001,PY611,3,1,29086
US001,HY507,2,1,35860
US001,ZM967,2,1,31633
US001,HF371,3,1,27795
US001,AG000,2,1,42587
US001,UG706,3,1,15643
US001,WK041,3,1,20967
US001,EZ050,2,1,53723
US001,OJ547,2,1,55095
US001,NZ743,3,1,18541
US001,VA267,2,1,33271
US001,DT292,3,1,23380
US001,CT050,3,1,20790
US001,QU392,2,1,58917
US001,EE467,3,1,13143
US001,EG664,3,1,20221
US001,PD408,3,1,12110
US001,HC194,3,1,19590
US001,WL466,3,1,21047
US001,ZB322,2,1,43452
US001,DQ228,3,1,23387
US001,TA985,3,1,12055
US001,AL211,2,1,32168
US001,DN201,2,1,39877
US001,RI238,3,1,12257
US001,YR647,3,1,15902
US001,MY028,3,1,11290
US001,RH877,3,1,13096
US001,TX270,2,1,55904
US001,PU439,3,1,26592
US001,FI303,3,1,23323
US001,WO160,2,1,33413
US001,OU654,3,1,25131
US001,KK374,2,1,43636
US001,QA056,3,1,12349
US001,BL454,2,1,37411
US001,LB968,2,1,43818
US001,TB078,3,1,10880
US001,SQ008,2,1,48513
US001,UH392,3,1,27732
US001,JQ189,3,1,19502
US001,YV268,2,1,51349
US001,KQ735,3,1,13534
US001,AW819,3,1,26763
US001,XH586,3,1,20593
US001,PB298,2,1,41867
US001,MZ318,3,1,12483
US001,WJ180,3,1,25273
US001,LW175,2,1,42460
US001,PW192,2,1,33366
US001,VE718,2,1,35576
US001,JG903,3,1,18062
US001,UN211,2,1,33761
US001,LU842,2,1,50153
US001,DM605,3,1,27609
US001,VJ585,3,1,13115
US001,SN695,2,1,32742
US001,LD499,2,1,51453
US001,GQ168,2,1,51750
US001,ET749,3,1,27784
US001,RI950,2,1,42470
US001,IS446,3,1,24335
US001,DR188,2,1,33764
US001,OG493,3,1,18918
US001,HX971,3,1,20041
US001,UX583,2,1,48053
US001,QB278,2,1,44873
US001,NN623,3,1,24020
US001,RR551,2,1,31283
US001,VV733,3,1,16856
US001,VX277,2,1,58899
US001,WW596,3,1,26864
US001,OB608,2,1,34380
US001,IT322,2,1,42509
US001,MS519,2,1,51504
US001,CW070,2,1,50770
US001,BA783,2,1,35926
US001,TF095,3,1,16289
US001,UA221,2,1,40672
US001,JO153,3,1,27334
US001,DD243,3,1,12332
US001,BJ200,2,1,34570
US001,QY744,3,1,20031
US001,EX155,2,1,31755
US001,XK327,3,1,25269
US001,II404,3,1,20040
US001,XE660,3,1,24522
US001,WU667,2,1,48117
US001,TL705,2,1,56146
US001,CF740,3,1,28808
US001,MD360,2,1,50825
US001,MZ017,2,1,46389
US001,CQ653,3,1,18382
US001,LV691,2,1,39310
US001,XE685,3,1,15440
US001,KU571,2,1,54384
US001,QM872,2,1,50596
US001,MC038,2,1,38396
US001,QE698,3,1,24964
US001,XA114,2,1,45418
US001,XH763,2,1,43236
US001,DB780,3,1,29820
US001,SY526,2,1,33222
US001,IT962,3,1,14397
US001,GG632,3,1,29528
US001,MP186,2,1,36642
US001,AI576,3,1,24979
US001,DT774,2,1,52773
US001,GS400,3,1,13362
US001,ZR003,3,1,24588
US001,QE872,2,1,37667
US001,CQ239,3,1,14370
US001,LP163,2,1,38183
US001,SL714,2,1,35495
US001,WY530,3,1,12940
US001,AK990,2,1,53571
US001,BG015,3,1,24627
US001,FV306,2,1,38422
US001,NA483,3,1,25203
US001,XO389,3,1,15346
US001,WG366,2,1,56276
US001,JG076,2,1,52895
US001,FI355,2,1,45788
US001,UN842,2,1,33447
US001,AI279,2,1,39763
US001,DV964,2,1,49017
US001,GP453,2,1,59000
US001,OO931,3,1,18253
US001,HV985,2,1,50569
US001,CQ178,3,1,21674
US001,AV310,3,1,11720
US001,HD171,2,1,47777
US001,MZ879,3,1,28201
US001,MK830,3,1,14007
US001,YZ231,2,1,36771
US001,FZ584,2,1,55039
US001,MA541,2,1,30777
US001,LK874,3,1,21025
US001,DO151,3,1,28927
US001,KP741,3,1,29389
US001,XE001,3,1,25770
US001,UH167,2,1,50941
US001,EH605,2,1,57603
US001,YF398,3,1,26014
US001,IQ797,3,1,27082
US001,DN950,3,1,29787
US001,GZ004,3,1,19242
US001,XE173,3,1,29837
US001,RM611,3,1,20937
US001,KU881,3,1,11896
US001,VC033,2,1,58735
US001,FP392,2,1,39457
US001,DE455,2,1,34352
US001,UY670,2,1,47167
US001,YQ895,2,1,43764
US001,SS280,3,1,19641
US001,UO726,3,1,23587
US001,TD302,3,1,22138
US001,OG249,2,1,55332
US001,JT407,3,1,14202
US001,TM336,3,1,19497
US001,II998,2,1,51465
US001,DO894,2,1,36379
US001,ZN975,2,1,54806
US001,XA544,3,1,11075
US001,YF968,3,1,10034
US001,DI639,2,1,45973
US001,AP339,3,1,15230
US001,IU266,3,1,20238
US001,SE038,2,1,57953
US001,OM302,3,1,23680
US001,JJ572,3,1,19244
US001,LB964,3,1,23789
US001,MT228,3,1,29380
US001,ZZ390,2,1,52143
US001,AY187,2,1,45104
US001,JN274,3,1,21136
US001,AX610,2,1,59968
US001,QD953,2,1,53980
US001,HG889,2,1,47177
US001,LY208,2,1,46552
US001,HE202,3,1,20742
US001,FC785,3,1,10465
US001,LB142,2,1,35220
US001,VX384,2,1,48904
US001,NQ431,3,1,26205
US001,OK056,3,1,10039
US001,CP695,2,1,47662
US001,NI776,3,1,25818
US001,XU915,2,1,55280
US001,YZ720,2,1,45259
US001,IQ039,2,1,57430
US001,DX350,2,1,42228
US001,WD630,3,1,11414
US001,HI556,2,1,37450
US001,DQ933,2,1,47538
US001,MB368,2,1,30067
US001,SF758,3,1,25682
US001,LZ137,2,1,33915
US001,TG602,2,1,54146
US001,JF344,2,1,36637
US001,MU229,2,1,35537
US001,ME511,3,1,15598
US001,GY563,2,1,57939
US001,MV254,2,1,46623
US001,GZ128,3,1,17804
US001,EG439,2,1,51821
US001,UZ571,3,1,23087
US001,RP082,2,1,51331
US001,QO748,3,1,13349
US001,PI627,2,1,42612
US001,LJ243,2,1,43685
US001,TO219,2,1,51126
US001,WD337,2,1,58292
US001,OL348,3,1,17504
US001,HK975,3,1,18970
US001,TE017,3,1,10330
US001,IB411,3,1,16718
US001,BM608,3,1,17729
US001,NF421,3,1,29051
US001,NQ962,2,1,32193
US001,ZA868,3,1,26507
US001,ZO557,2,1,42227
US001,YB911,3,1,24249
US001,WH978,3,1,29077
US001,OY343,2,1,40040
US001,RK217,3,1,17307
US001,WD971,3,1,13073
US001,DL806,3,1,22215
US001,TJ686,2,1,48270
US001,VV850,3,1,29554
US001,KH000,3,1,28055
US001,NZ968,3,1,24566
US001,XM240,3,1,12016
US001,CE815,2,1,59223
US001,TP862,2,1,38535
US001,RS422,2,1,47387
US001,WM267,2,1,57545
US001,NJ025,3,1,10086
US001,ZJ110,2,1,34831
US001,MT729,2,1,43950
US001,NG274,3,1,11862
US001,SP769,3,1,25189
US001,VZ689,3,1,10474
US001,IY466,3,1,16210
US001,YZ985,2,1,55103
US001,MP946,2,1,36221
US001,MC605,2,1,33483
US001,NB891,3,1,15642
US001,LJ522,3,1,25010
US001,DR667,2,1,59135
US001,AR763,2,1,44366
US001,UR628,2,1,59453
US001,SY016,3,1,25381
US001,WV882,3,1,25617
US001,TK045,2,1,39473
US001,SD049,2,1,47097
US001,UG133,2,1,32442
US001,DS572,2,1,30812
US001,BK516,3,1,25246
US001,FU522,3,1,29799
US001,OM560,3,1,16697
US001,LB941,3,1,10664
US001,CL014,3,1,24547
US001,CA934,3,1,26462
US001,UK082,3,1,16597
US001,HB550,2,1,32165
US001,DM880,3,1,21139
US001,UD023,2,1,36585
US001,ZC444,2,1,33281
US001,MX256,3,1,27500
US001,GS246,3,1,22102
US001,EW020,3,1,12922
US001,JU656,3,1,15641
US001,FZ315,3,1,17215
US001,BT479,3,1,22962
US001,YI334,3,1,10107
US001,GX504,2,1,31098
US001,BG636,3,1,24046
US001,ZI218,2,1,31899
US001,TW243,2,1,39830
US001,AR828,2,1,36144
US001,DF316,2,1,53880
US001,OH722,3,1,22738
US001,WO543,3,1,22826
US001,WB941,2,1,35440
US001,XJ698,2,1,55291
US001,TK306,2,1,33750
US001,IC371,3,1,22578
US001,IC593,3,1,16157
US001,XF670,2,1,37111
US001,SS309,2,1,34322
US001,TE844,3,1,23193
US001,JN107,2,1,59494
US001,XK915,2,1,44778
US001,YD928,2,1,34827
US001,AV081,2,1,43392
US001,TJ520,2,1,30862
US001,XX100,2,1,38975
US001,LW083,3,1,24932
US001,PD221,2,1,47197
US001,TV305,2,1,55154
US001,JC654,2,1,36597
US001,JF178,3,1,18739
US001,HC676,3,1,13017
US001,WN783,2,1,58532
US001,NH459,2,1,37624
US001,LK697,3,1,23845
US001,OQ819,2,1,55986
US001,LP145,2,1,56624
US001,UC464,3,1,23634
US001,CV235,2,1,56999
US001,EN707,3,1,28373
US001,TQ992,3,1,24529
US001,LF186,3,1,16250
US001,LD180,2,1,36639
US001,YT865,3,1,20730
US001,LJ697,3,1,29072
US001,ZB850,2,1,38203
US001,YJ295,3,1,11512
US001,QN835,2,1,36294
US001,LF583,3,1,27480
US001,EV369,3,1,15279
US001,PX847,3,1,21980
US001,DD789,3,1,13103
US001,NL548,3,1,29844
US001,VA913,2,1,44188
US001,AF304,3,1,21874
US001,HE996,3,1,14714
US001,RT095,3,1,19437
US001,VM372,2,1,35967
US001,VO263,2,1,30225
US001,KD194,2,1,47832
US001,GL683,2,1,34878
US001,RM089,2,1,53115
US001,KV865,3,1,23937
US001,JW945,3,1,13438
US001,FL717,2,1,54341
US001,LW505,2,1,30196
US001,EB743,2,1,52968
US001,LL108,2,1,48021
US001,EM601,2,1,45289
US001,SG548,2,1,57153
US001,UI348,3,1,20687
US001,GM232,2,1,53803
US001,KX408,2,1,59016
US001,TG948,2,1,32615
US001,GA145,3,1,25983
US001,EJ939,3,1,14928
US001,RR237,3,1,22044
US001,FE472,2,1,30222
US001,FA630,3,1,11916
US001,RM418,3,1,29720
US001,ZI753,3,1,22112
US001,JJ537,2,1,54804
US001,LF118,3,1,25652
US001,IX797,2,1,38673
US001,JM233,3,1,28728
US001,OW728,3,1,24786
US001,RT026,2,1,59035
US001,CT162,2,1,40787
US001,TW520,2,1,49923
US001,ZX635,2,1,47594
US001,LT442,3,1,23514
US001,HK984,3,1,15593
US001,CU425,3,1,22884
US001,WU698,2,1,43975
US001,VR478,3,1,28309
US001,KY636,3,1,24428
US001,LO937,3,1,10540
US001,DJ917,2,1,37524
US001,WZ923,2,1,45740
US001,MJ485,2,1,39655
US001,NM556,2,1,33578
US001,RL799,2,1,56758
US001,HE235,3,1,26844
US001,IT903,2,1,32323
US001,PD789,2,1,55443
