"company_code","rie_id","description","customer_id","general_ledger_number","cc_id","currency_id","debit_credit","amount"
"US001",1567,NULL,"VIC320",203001,"PSE03 ",1,"credit",750.00
"US001",1567,NULL,"VIC320",102001,NULL,1,"debit",29370.00
"US001",1568,NULL,"CGR966",501001,"PSP04 ",1,"credit",1300.00
"US001",1568,NULL,"CGR966",501001,"PSP03 ",1,"credit",13500.00
"US001",1568,NULL,"CGR966",203001,"SSP05 ",1,"credit",1680.00
"US001",1568,NULL,"CGR966",501001,"SSP05 ",1,"credit",16800.00
"US001",1568,NULL,"CGR966",203001,"PSP04 ",1,"credit",130.00
"US001",1568,NULL,"CGR966",203001,"PSP03 ",1,"credit",1350.00
"US001",1568,NULL,"CGR966",102001,NULL,1,"debit",34760.00
"US001",1569,NULL,"DSO967",501001,"PSE03 ",1,"credit",12000.00
"US001",1569,NULL,"DSO967",203001,"PSE03 ",1,"credit",1200.00
"US001",1569,NULL,"DSO967",102001,NULL,1,"debit",13200.00
"US001",1570,NULL,"DLL405",203001,"PSP03 ",1,"credit",150.00
"US001",1570,NULL,"DLL405",501001,"PSP03 ",1,"credit",1500.00
"US001",1570,NULL,"DLL405",102001,NULL,1,"debit",1650.00
"US001",1571,NULL,"LUK948",203001,"SOY05 ",1,"credit",2400.00
"US001",1571,NULL,"LUK948",203001,"POY04 ",1,"credit",150.00
"US001",1571,NULL,"LUK948",501001,"SOY05 ",1,"credit",24000.00
"US001",1571,NULL,"LUK948",501001,"POY04 ",1,"credit",1500.00
"US001",1571,NULL,"LUK948",102001,NULL,1,"debit",28050.00
"US001",1572,NULL,"SQX610",203001,"POY03 ",1,"credit",2550.00
"US001",1572,NULL,"SQX610",501001,"POY03 ",1,"credit",25500.00
"US001",1572,NULL,"SQX610",102001,NULL,1,"debit",28050.00
"US001",1573,NULL,"TBC779",501001,"POY03 ",1,"credit",25500.00
"US001",1573,NULL,"TBC779",203001,"POY03 ",1,"credit",2550.00
"US001",1573,NULL,"TBC779",501001,"SOY05 ",1,"credit",25200.00
"US001",1573,NULL,"TBC779",203001,"SOY05 ",1,"credit",2520.00
"US001",1573,NULL,"TBC779",102001,NULL,1,"debit",55770.00
"US001",1574,NULL,"QHP200",501001,"PSP03 ",1,"credit",3000.00
"US001",1574,NULL,"QHP200",203001,"PSP03 ",1,"credit",300.00
"US001",1574,NULL,"QHP200",102001,NULL,1,"debit",3300.00
"US001",1575,NULL,"PUW051",203001,"PSP03 ",1,"credit",1050.00
"US001",1575,NULL,"PUW051",501001,"PSP03 ",1,"credit",10500.00
"US001",1575,NULL,"PUW051",102001,NULL,1,"debit",11550.00
"US001",1576,NULL,"ULC493",501001,"PKG04 ",1,"credit",1200.00
"US001",1576,NULL,"ULC493",203001,"PKG04 ",1,"credit",120.00
"US001",1576,NULL,"ULC493",102001,NULL,1,"debit",1320.00
"US001",1577,NULL,"TGA406",501001,"PSP03 ",1,"credit",9000.00
"US001",1577,NULL,"TGA406",203001,"PSP03 ",1,"credit",900.00
"US001",1577,NULL,"TGA406",102001,NULL,1,"debit",9900.00
"US001",1578,NULL,"FDI111",501001,"SSP05 ",1,"credit",10800.00
"US001",1578,NULL,"FDI111",203001,"SSP05 ",1,"credit",1080.00
"US001",1578,NULL,"FDI111",203001,"PSP03 ",1,"credit",2250.00
"US001",1578,NULL,"FDI111",203001,"PSP04 ",1,"credit",200.00
"US001",1578,NULL,"FDI111",501001,"PSP04 ",1,"credit",2000.00
"US001",1578,NULL,"FDI111",501001,"PSP03 ",1,"credit",22500.00
"US001",1578,NULL,"FDI111",102001,NULL,1,"debit",38830.00
"US001",1579,NULL,"OEJ777",501001,"PSP04 ",1,"credit",1500.00
"US001",1579,NULL,"OEJ777",501001,"SSP05 ",1,"credit",3600.00
"US001",1579,NULL,"OEJ777",203001,"PSP04 ",1,"credit",150.00
"US001",1579,NULL,"OEJ777",203001,"SSP05 ",1,"credit",360.00
"US001",1579,NULL,"OEJ777",102001,NULL,1,"debit",5610.00
"US001",1580,NULL,"TEO805",203001,"PSP04 ",1,"credit",190.00
"US001",1580,NULL,"TEO805",501001,"PSP04 ",1,"credit",1900.00
"US001",1580,NULL,"TEO805",102001,NULL,1,"debit",2090.00
"US001",1581,NULL,"UFA313",501001,"PKG03 ",1,"credit",24000.00
"US001",1581,NULL,"UFA313",203001,"PKG03 ",1,"credit",2400.00
"US001",1581,NULL,"UFA313",102001,NULL,1,"debit",26400.00
"US001",1582,NULL,"BXU586",203001,"PSE03 ",1,"credit",2700.00
"US001",1582,NULL,"BXU586",501001,"PSE03 ",1,"credit",27000.00
"US001",1582,NULL,"BXU586",102001,NULL,1,"debit",29700.00
"US001",1583,NULL,"ZAU229",203001,"SSE05 ",1,"credit",480.00
"US001",1583,NULL,"ZAU229",501001,"SSE05 ",1,"credit",4800.00
"US001",1583,NULL,"ZAU229",501001,"PSE03 ",1,"credit",10500.00
"US001",1583,NULL,"ZAU229",501001,"PSE04 ",1,"credit",1900.00
"US001",1583,NULL,"ZAU229",203001,"PSE03 ",1,"credit",1050.00
"US001",1583,NULL,"ZAU229",203001,"PSE04 ",1,"credit",190.00
"US001",1583,NULL,"ZAU229",102001,NULL,1,"debit",18920.00
"US001",1584,NULL,"SQG645",501001,"SOY05 ",1,"credit",10800.00
"US001",1584,NULL,"SQG645",203001,"SOY05 ",1,"credit",1080.00
"US001",1584,NULL,"SQG645",102001,NULL,1,"debit",11880.00
"US001",1585,NULL,"PTG258",501001,"SOY05 ",1,"credit",10800.00
"US001",1585,NULL,"PTG258",203001,"SOY05 ",1,"credit",1080.00
"US001",1585,NULL,"PTG258",102001,NULL,1,"debit",11880.00
"US001",1586,NULL,"CKG649",501001,"SSE05 ",1,"credit",12000.00
"US001",1586,NULL,"CKG649",203001,"SSE05 ",1,"credit",1200.00
"US001",1586,NULL,"CKG649",501001,"PSE04 ",1,"credit",1400.00
"US001",1586,NULL,"CKG649",203001,"PSE04 ",1,"credit",140.00
"US001",1586,NULL,"CKG649",102001,NULL,1,"debit",14740.00
"US001",1587,NULL,"TVI004",203001,"SOY05 ",1,"credit",480.00
"US001",1587,NULL,"TVI004",501001,"SOY05 ",1,"credit",4800.00
"US001",1587,NULL,"TVI004",102001,NULL,1,"debit",5280.00
"US001",1588,NULL,"GVK178",501001,"PSE04 ",1,"credit",1500.00
"US001",1588,NULL,"GVK178",203001,"PSE04 ",1,"credit",150.00
"US001",1588,NULL,"GVK178",203001,"PSE03 ",1,"credit",150.00
"US001",1588,NULL,"GVK178",501001,"PSE03 ",1,"credit",1500.00
"US001",1588,NULL,"GVK178",102001,NULL,1,"debit",3300.00
"US001",1589,NULL,"GLP530",203001,"PSE03 ",1,"credit",1200.00
"US001",1589,NULL,"GLP530",501001,"SSE05 ",1,"credit",19200.00
"US001",1589,NULL,"GLP530",501001,"PSE03 ",1,"credit",12000.00
"US001",1589,NULL,"GLP530",203001,"PSE04 ",1,"credit",200.00
"US001",1589,NULL,"GLP530",501001,"PSE04 ",1,"credit",2000.00
"US001",1589,NULL,"GLP530",203001,"SSE05 ",1,"credit",1920.00
"US001",1589,NULL,"GLP530",102001,NULL,1,"debit",36520.00
"US001",1590,NULL,"CPD560",203001,"SSE05 ",1,"credit",2280.00
"US001",1590,NULL,"CPD560",203001,"PSE03 ",1,"credit",1950.00
"US001",1590,NULL,"CPD560",501001,"PSE04 ",1,"credit",400.00
"US001",1590,NULL,"CPD560",501001,"SSE05 ",1,"credit",22800.00
"US001",1590,NULL,"CPD560",203001,"PSE04 ",1,"credit",40.00
"US001",1590,NULL,"CPD560",501001,"PSE03 ",1,"credit",19500.00
"US001",1590,NULL,"CPD560",102001,NULL,1,"debit",46970.00
"US001",1591,NULL,"WIP984",203001,"SSE05 ",1,"credit",2160.00
"US001",1591,NULL,"WIP984",501001,"SSE05 ",1,"credit",21600.00
"US001",1591,NULL,"WIP984",102001,NULL,1,"debit",23760.00
"US001",1592,NULL,"YCE584",501001,"PSE04 ",1,"credit",600.00
"US001",1592,NULL,"YCE584",203001,"PSE04 ",1,"credit",60.00
"US001",1592,NULL,"YCE584",203001,"SSE05 ",1,"credit",240.00
"US001",1592,NULL,"YCE584",501001,"SSE05 ",1,"credit",2400.00
"US001",1592,NULL,"YCE584",102001,NULL,1,"debit",3300.00
"US001",1593,NULL,"BKU055",203001,"SKG05 ",1,"credit",1800.00
"US001",1593,NULL,"BKU055",203001,"PKG03 ",1,"credit",1800.00
"US001",1593,NULL,"BKU055",501001,"SKG05 ",1,"credit",18000.00
"US001",1593,NULL,"BKU055",501001,"PKG04 ",1,"credit",500.00
"US001",1593,NULL,"BKU055",501001,"PKG03 ",1,"credit",18000.00
"US001",1593,NULL,"BKU055",203001,"PKG04 ",1,"credit",50.00
"US001",1593,NULL,"BKU055",102001,NULL,1,"debit",40150.00
"US001",1594,NULL,"TTX387",501001,"SSP05 ",1,"credit",14400.00
"US001",1594,NULL,"TTX387",203001,"SSP05 ",1,"credit",1440.00
"US001",1594,NULL,"TTX387",102001,NULL,1,"debit",15840.00
"US001",1595,NULL,"OBD930",501001,"SOY05 ",1,"credit",9600.00
"US001",1595,NULL,"OBD930",203001,"SOY05 ",1,"credit",960.00
"US001",1595,NULL,"OBD930",102001,NULL,1,"debit",10560.00
"US001",1596,NULL,"UQE502",203001,"PSP04 ",1,"credit",40.00
"US001",1596,NULL,"UQE502",501001,"PSP04 ",1,"credit",400.00
"US001",1596,NULL,"UQE502",102001,NULL,1,"debit",440.00
"US001",1597,NULL,"BNT414",501001,"PKG04 ",1,"credit",400.00
"US001",1597,NULL,"BNT414",203001,"PKG04 ",1,"credit",40.00
"US001",1597,NULL,"BNT414",102001,NULL,1,"debit",440.00
"US001",1598,NULL,"KVK606",203001,"PSE03 ",1,"credit",1500.00
"US001",1598,NULL,"KVK606",501001,"PSE03 ",1,"credit",15000.00
"US001",1598,NULL,"KVK606",501001,"PSE04 ",1,"credit",1700.00
"US001",1598,NULL,"KVK606",203001,"PSE04 ",1,"credit",170.00
"US001",1598,NULL,"KVK606",102001,NULL,1,"debit",18370.00
"US001",1599,NULL,"TYZ380",501001,"PSE04 ",1,"credit",1700.00
"US001",1599,NULL,"TYZ380",203001,"SSE05 ",1,"credit",2400.00
"US001",1599,NULL,"TYZ380",501001,"SSE05 ",1,"credit",24000.00
"US001",1599,NULL,"TYZ380",203001,"PSE04 ",1,"credit",170.00
"US001",1599,NULL,"TYZ380",102001,NULL,1,"debit",28270.00
"US001",1600,NULL,"DSZ888",203001,"SSE05 ",1,"credit",120.00
"US001",1600,NULL,"DSZ888",501001,"SSE05 ",1,"credit",1200.00
"US001",1600,NULL,"DSZ888",501001,"PSE03 ",1,"credit",7500.00
"US001",1600,NULL,"DSZ888",203001,"PSE03 ",1,"credit",750.00
"US001",1600,NULL,"DSZ888",102001,NULL,1,"debit",9570.00
"US001",1601,NULL,"MJA628",203001,"PSE04 ",1,"credit",120.00
"US001",1601,NULL,"MJA628",501001,"SSE05 ",1,"credit",21600.00
"US001",1601,NULL,"MJA628",203001,"PSE03 ",1,"credit",1800.00
"US001",1601,NULL,"MJA628",501001,"PSE03 ",1,"credit",18000.00
"US001",1601,NULL,"MJA628",203001,"SSE05 ",1,"credit",2160.00
"US001",1601,NULL,"MJA628",501001,"PSE04 ",1,"credit",1200.00
"US001",1601,NULL,"MJA628",102001,NULL,1,"debit",44880.00
"US001",1602,NULL,"DLK088",501001,"SOY05 ",1,"credit",22800.00
"US001",1602,NULL,"DLK088",203001,"SOY05 ",1,"credit",2280.00
"US001",1602,NULL,"DLK088",102001,NULL,1,"debit",25080.00
"US001",1603,NULL,"PZP348",203001,"SSE05 ",1,"credit",1680.00
"US001",1603,NULL,"PZP348",203001,"PSE04 ",1,"credit",160.00
"US001",1603,NULL,"PZP348",501001,"PSE04 ",1,"credit",1600.00
"US001",1603,NULL,"PZP348",501001,"SSE05 ",1,"credit",16800.00
"US001",1603,NULL,"PZP348",203001,"PSE03 ",1,"credit",2850.00
"US001",1603,NULL,"PZP348",501001,"PSE03 ",1,"credit",28500.00
"US001",1603,NULL,"PZP348",102001,NULL,1,"debit",51590.00
"US001",1604,NULL,"BGH009",203001,"PSP04 ",1,"credit",140.00
"US001",1604,NULL,"BGH009",501001,"PSP04 ",1,"credit",1400.00
"US001",1604,NULL,"BGH009",102001,NULL,1,"debit",1540.00
"US001",1605,NULL,"KDZ100",501001,"SOY05 ",1,"credit",1200.00
"US001",1605,NULL,"KDZ100",203001,"SOY05 ",1,"credit",120.00
"US001",1605,NULL,"KDZ100",203001,"POY04 ",1,"credit",140.00
"US001",1605,NULL,"KDZ100",501001,"POY04 ",1,"credit",1400.00
"US001",1605,NULL,"KDZ100",102001,NULL,1,"debit",2860.00
"US001",1606,NULL,"RCG361",501001,"PKG03 ",1,"credit",31500.00
"US001",1606,NULL,"RCG361",501001,"PKG04 ",1,"credit",400.00
"US001",1606,NULL,"RCG361",203001,"PKG03 ",1,"credit",3150.00
"US001",1606,NULL,"RCG361",501001,"SKG05 ",1,"credit",7200.00
"US001",1606,NULL,"RCG361",203001,"SKG05 ",1,"credit",720.00
"US001",1606,NULL,"RCG361",203001,"PKG04 ",1,"credit",40.00
"US001",1606,NULL,"RCG361",102001,NULL,1,"debit",43010.00
"US001",1607,NULL,"VZN470",203001,"PKG03 ",1,"credit",1800.00
"US001",1607,NULL,"VZN470",501001,"SKG05 ",1,"credit",8400.00
"US001",1607,NULL,"VZN470",501001,"PKG04 ",1,"credit",1700.00
"US001",1607,NULL,"VZN470",203001,"SKG05 ",1,"credit",840.00
"US001",1607,NULL,"VZN470",203001,"PKG04 ",1,"credit",170.00
"US001",1607,NULL,"VZN470",501001,"PKG03 ",1,"credit",18000.00
"US001",1607,NULL,"VZN470",102001,NULL,1,"debit",30910.00
"US001",1608,NULL,"NFR288",501001,"SSE05 ",1,"credit",7200.00
"US001",1608,NULL,"NFR288",203001,"SSE05 ",1,"credit",720.00
"US001",1608,NULL,"NFR288",203001,"PSE03 ",1,"credit",1800.00
"US001",1608,NULL,"NFR288",203001,"PSE04 ",1,"credit",100.00
"US001",1608,NULL,"NFR288",501001,"PSE03 ",1,"credit",18000.00
"US001",1608,NULL,"NFR288",501001,"PSE04 ",1,"credit",1000.00
"US001",1608,NULL,"NFR288",102001,NULL,1,"debit",28820.00
"US001",1609,NULL,"QMM360",501001,"SOY05 ",1,"credit",1200.00
"US001",1609,NULL,"QMM360",501001,"POY03 ",1,"credit",16500.00
"US001",1609,NULL,"QMM360",203001,"POY04 ",1,"credit",10.00
"US001",1609,NULL,"QMM360",203001,"POY03 ",1,"credit",1650.00
"US001",1609,NULL,"QMM360",203001,"SOY05 ",1,"credit",120.00
"US001",1609,NULL,"QMM360",501001,"POY04 ",1,"credit",100.00
"US001",1609,NULL,"QMM360",102001,NULL,1,"debit",19580.00
"US001",1610,NULL,"HRF041",203001,"PSE03 ",1,"credit",3000.00
"US001",1610,NULL,"HRF041",501001,"PSE03 ",1,"credit",30000.00
"US001",1610,NULL,"HRF041",102001,NULL,1,"debit",33000.00
"US001",1611,NULL,"BMI011",501001,"SSE05 ",1,"credit",25200.00
"US001",1611,NULL,"BMI011",501001,"PSE04 ",1,"credit",900.00
"US001",1611,NULL,"BMI011",203001,"SSE05 ",1,"credit",2520.00
"US001",1611,NULL,"BMI011",203001,"PSE04 ",1,"credit",90.00
"US001",1611,NULL,"BMI011",102001,NULL,1,"debit",28710.00
"US001",1612,NULL,"RCV303",501001,"PSP04 ",1,"credit",200.00
"US001",1612,NULL,"RCV303",203001,"PSP04 ",1,"credit",20.00
"US001",1612,NULL,"RCV303",501001,"PSP03 ",1,"credit",10500.00
"US001",1612,NULL,"RCV303",203001,"PSP03 ",1,"credit",1050.00
"US001",1612,NULL,"RCV303",102001,NULL,1,"debit",11770.00
"US001",1613,NULL,"TIY009",203001,"PSE03 ",1,"credit",2850.00
"US001",1613,NULL,"TIY009",501001,"PSE04 ",1,"credit",2100.00
"US001",1613,NULL,"TIY009",501001,"PSE03 ",1,"credit",28500.00
"US001",1613,NULL,"TIY009",203001,"SSE05 ",1,"credit",1560.00
"US001",1613,NULL,"TIY009",501001,"SSE05 ",1,"credit",15600.00
"US001",1613,NULL,"TIY009",203001,"PSE04 ",1,"credit",210.00
"US001",1613,NULL,"TIY009",102001,NULL,1,"debit",50820.00
"US001",1614,NULL,"ZLM344",501001,"PSP03 ",1,"credit",25500.00
"US001",1614,NULL,"ZLM344",203001,"SSP05 ",1,"credit",240.00
"US001",1614,NULL,"ZLM344",501001,"PSP04 ",1,"credit",1500.00
"US001",1614,NULL,"ZLM344",203001,"PSP04 ",1,"credit",150.00
"US001",1614,NULL,"ZLM344",203001,"PSP03 ",1,"credit",2550.00
"US001",1614,NULL,"ZLM344",501001,"SSP05 ",1,"credit",2400.00
"US001",1614,NULL,"ZLM344",102001,NULL,1,"debit",32340.00
"US001",1615,NULL,"XGM200",501001,"POY03 ",1,"credit",15000.00
"US001",1615,NULL,"XGM200",501001,"SOY05 ",1,"credit",10800.00
"US001",1615,NULL,"XGM200",203001,"POY03 ",1,"credit",1500.00
"US001",1615,NULL,"XGM200",203001,"SOY05 ",1,"credit",1080.00
"US001",1615,NULL,"XGM200",102001,NULL,1,"debit",28380.00
"US001",1616,NULL,"SNA496",203001,"POY03 ",1,"credit",450.00
"US001",1616,NULL,"SNA496",501001,"POY03 ",1,"credit",4500.00
"US001",1616,NULL,"SNA496",102001,NULL,1,"debit",4950.00
"US001",1617,NULL,"ECA309",203001,"SSE05 ",1,"credit",1200.00
"US001",1617,NULL,"ECA309",501001,"SSE05 ",1,"credit",12000.00
"US001",1617,NULL,"ECA309",203001,"PSE04 ",1,"credit",30.00
"US001",1617,NULL,"ECA309",501001,"PSE03 ",1,"credit",21000.00
"US001",1617,NULL,"ECA309",501001,"PSE04 ",1,"credit",300.00
"US001",1617,NULL,"ECA309",203001,"PSE03 ",1,"credit",2100.00
"US001",1617,NULL,"ECA309",102001,NULL,1,"debit",36630.00
"US001",1618,NULL,"BPP506",203001,"SSE05 ",1,"credit",240.00
"US001",1618,NULL,"BPP506",501001,"SSE05 ",1,"credit",2400.00
"US001",1618,NULL,"BPP506",102001,NULL,1,"debit",2640.00
"US001",1619,NULL,"KKQ332",501001,"SSE05 ",1,"credit",15600.00
"US001",1619,NULL,"KKQ332",203001,"SSE05 ",1,"credit",1560.00
"US001",1619,NULL,"KKQ332",102001,NULL,1,"debit",17160.00
"US001",1620,NULL,"TAC545",203001,"PSE03 ",1,"credit",2700.00
"US001",1620,NULL,"TAC545",501001,"PSE03 ",1,"credit",27000.00
"US001",1620,NULL,"TAC545",102001,NULL,1,"debit",29700.00
"US001",1621,NULL,"IVD416",501001,"PSE03 ",1,"credit",28500.00
"US001",1621,NULL,"IVD416",203001,"PSE03 ",1,"credit",2850.00
"US001",1621,NULL,"IVD416",102001,NULL,1,"debit",31350.00
"US001",1622,NULL,"FXO161",501001,"PSE03 ",1,"credit",6000.00
"US001",1622,NULL,"FXO161",501001,"PSE04 ",1,"credit",1000.00
"US001",1622,NULL,"FXO161",203001,"PSE04 ",1,"credit",100.00
"US001",1622,NULL,"FXO161",203001,"PSE03 ",1,"credit",600.00
"US001",1622,NULL,"FXO161",501001,"SSE05 ",1,"credit",8400.00
"US001",1622,NULL,"FXO161",203001,"SSE05 ",1,"credit",840.00
"US001",1622,NULL,"FXO161",102001,NULL,1,"debit",16940.00
"US001",1623,NULL,"NHU380",203001,"SOY05 ",1,"credit",2040.00
"US001",1623,NULL,"NHU380",501001,"POY04 ",1,"credit",2000.00
"US001",1623,NULL,"NHU380",501001,"SOY05 ",1,"credit",20400.00
"US001",1623,NULL,"NHU380",501001,"POY03 ",1,"credit",19500.00
"US001",1623,NULL,"NHU380",203001,"POY03 ",1,"credit",1950.00
"US001",1623,NULL,"NHU380",203001,"POY04 ",1,"credit",200.00
"US001",1623,NULL,"NHU380",102001,NULL,1,"debit",46090.00
"US001",1624,NULL,"LFI259",501001,"PSE04 ",1,"credit",1300.00
"US001",1624,NULL,"LFI259",203001,"PSE04 ",1,"credit",130.00
"US001",1624,NULL,"LFI259",102001,NULL,1,"debit",1430.00
"US001",1625,NULL,"UVD423",203001,"SOY05 ",1,"credit",240.00
"US001",1625,NULL,"UVD423",501001,"SOY05 ",1,"credit",2400.00
"US001",1625,NULL,"UVD423",102001,NULL,1,"debit",2640.00
"US001",1626,NULL,"TUJ836",501001,"SSP05 ",1,"credit",15600.00
"US001",1626,NULL,"TUJ836",203001,"SSP05 ",1,"credit",1560.00
"US001",1626,NULL,"TUJ836",501001,"PSP04 ",1,"credit",1800.00
"US001",1626,NULL,"TUJ836",203001,"PSP04 ",1,"credit",180.00
"US001",1626,NULL,"TUJ836",102001,NULL,1,"debit",19140.00
"US001",1627,NULL,"VTT386",203001,"POY04 ",1,"credit",200.00
"US001",1627,NULL,"VTT386",203001,"POY03 ",1,"credit",1650.00
"US001",1627,NULL,"VTT386",501001,"POY03 ",1,"credit",16500.00
"US001",1627,NULL,"VTT386",501001,"SOY05 ",1,"credit",20400.00
"US001",1627,NULL,"VTT386",203001,"SOY05 ",1,"credit",2040.00
"US001",1627,NULL,"VTT386",501001,"POY04 ",1,"credit",2000.00
"US001",1627,NULL,"VTT386",102001,NULL,1,"debit",42790.00
"US001",1628,NULL,"SSL207",501001,"SSE05 ",1,"credit",14400.00
"US001",1628,NULL,"SSL207",203001,"SSE05 ",1,"credit",1440.00
"US001",1628,NULL,"SSL207",102001,NULL,1,"debit",15840.00
"US001",1629,NULL,"LEQ302",203001,"POY04 ",1,"credit",100.00
"US001",1629,NULL,"LEQ302",203001,"POY03 ",1,"credit",2550.00
"US001",1629,NULL,"LEQ302",501001,"POY03 ",1,"credit",25500.00
"US001",1629,NULL,"LEQ302",501001,"SOY05 ",1,"credit",4800.00
"US001",1629,NULL,"LEQ302",501001,"POY04 ",1,"credit",1000.00
"US001",1629,NULL,"LEQ302",203001,"SOY05 ",1,"credit",480.00
"US001",1629,NULL,"LEQ302",102001,NULL,1,"debit",34430.00
"US001",1630,NULL,"RVP348",203001,"PSE03 ",1,"credit",1350.00
"US001",1630,NULL,"RVP348",203001,"PSE04 ",1,"credit",170.00
"US001",1630,NULL,"RVP348",501001,"PSE04 ",1,"credit",1700.00
"US001",1630,NULL,"RVP348",501001,"PSE03 ",1,"credit",13500.00
"US001",1630,NULL,"RVP348",203001,"SSE05 ",1,"credit",2160.00
"US001",1630,NULL,"RVP348",501001,"SSE05 ",1,"credit",21600.00
"US001",1630,NULL,"RVP348",102001,NULL,1,"debit",40480.00
"US001",1631,NULL,"CVZ181",501001,"SSP05 ",1,"credit",21600.00
"US001",1631,NULL,"CVZ181",501001,"PSP03 ",1,"credit",21000.00
"US001",1631,NULL,"CVZ181",203001,"PSP03 ",1,"credit",2100.00
"US001",1631,NULL,"CVZ181",203001,"SSP05 ",1,"credit",2160.00
"US001",1631,NULL,"CVZ181",102001,NULL,1,"debit",46860.00
"US001",1632,NULL,"ANQ151",501001,"PKG04 ",1,"credit",1900.00
"US001",1632,NULL,"ANQ151",203001,"PKG04 ",1,"credit",190.00
"US001",1632,NULL,"ANQ151",501001,"PKG03 ",1,"credit",16500.00
"US001",1632,NULL,"ANQ151",203001,"PKG03 ",1,"credit",1650.00
"US001",1632,NULL,"ANQ151",102001,NULL,1,"debit",20240.00
"US001",1633,NULL,"XYV440",501001,"POY03 ",1,"credit",24000.00
"US001",1633,NULL,"XYV440",501001,"SOY05 ",1,"credit",16800.00
"US001",1633,NULL,"XYV440",203001,"SOY05 ",1,"credit",1680.00
"US001",1633,NULL,"XYV440",203001,"POY03 ",1,"credit",2400.00
"US001",1633,NULL,"XYV440",102001,NULL,1,"debit",44880.00
"US001",1634,NULL,"KZZ928",203001,"POY04 ",1,"credit",150.00
"US001",1634,NULL,"KZZ928",501001,"POY04 ",1,"credit",1500.00
"US001",1634,NULL,"KZZ928",102001,NULL,1,"debit",1650.00
"US001",1635,NULL,"GSO482",501001,"PKG03 ",1,"credit",16500.00
"US001",1635,NULL,"GSO482",203001,"SKG05 ",1,"credit",1680.00
"US001",1635,NULL,"GSO482",203001,"PKG03 ",1,"credit",1650.00
"US001",1635,NULL,"GSO482",501001,"SKG05 ",1,"credit",16800.00
"US001",1635,NULL,"GSO482",102001,NULL,1,"debit",36630.00
"US001",1636,NULL,"BAQ514",203001,"POY04 ",1,"credit",210.00
"US001",1636,NULL,"BAQ514",501001,"POY04 ",1,"credit",2100.00
"US001",1636,NULL,"BAQ514",203001,"POY03 ",1,"credit",2700.00
"US001",1636,NULL,"BAQ514",501001,"POY03 ",1,"credit",27000.00
"US001",1636,NULL,"BAQ514",102001,NULL,1,"debit",32010.00
"US001",1637,NULL,"CPK993",203001,"SOY05 ",1,"credit",1560.00
"US001",1637,NULL,"CPK993",501001,"POY04 ",1,"credit",600.00
"US001",1637,NULL,"CPK993",203001,"POY04 ",1,"credit",60.00
"US001",1637,NULL,"CPK993",501001,"SOY05 ",1,"credit",15600.00
"US001",1637,NULL,"CPK993",102001,NULL,1,"debit",17820.00
"US001",1638,NULL,"AAZ690",501001,"SOY05 ",1,"credit",21600.00
"US001",1638,NULL,"AAZ690",203001,"POY03 ",1,"credit",2400.00
"US001",1638,NULL,"AAZ690",203001,"POY04 ",1,"credit",130.00
"US001",1638,NULL,"AAZ690",501001,"POY03 ",1,"credit",24000.00
"US001",1638,NULL,"AAZ690",501001,"POY04 ",1,"credit",1300.00
"US001",1638,NULL,"AAZ690",203001,"SOY05 ",1,"credit",2160.00
"US001",1638,NULL,"AAZ690",102001,NULL,1,"debit",51590.00
"US001",1639,NULL,"VYJ629",203001,"SSP05 ",1,"credit",2280.00
"US001",1639,NULL,"VYJ629",203001,"PSP04 ",1,"credit",130.00
"US001",1639,NULL,"VYJ629",203001,"PSP03 ",1,"credit",3000.00
"US001",1639,NULL,"VYJ629",501001,"PSP03 ",1,"credit",30000.00
"US001",1639,NULL,"VYJ629",501001,"PSP04 ",1,"credit",1300.00
"US001",1639,NULL,"VYJ629",501001,"SSP05 ",1,"credit",22800.00
"US001",1639,NULL,"VYJ629",102001,NULL,1,"debit",59510.00
"US001",1640,NULL,"BVE218",203001,"SOY05 ",1,"credit",1560.00
"US001",1640,NULL,"BVE218",501001,"SOY05 ",1,"credit",15600.00
"US001",1640,NULL,"BVE218",102001,NULL,1,"debit",17160.00
"US001",1641,NULL,"UDL113",203001,"SKG05 ",1,"credit",1680.00
"US001",1641,NULL,"UDL113",501001,"SKG05 ",1,"credit",16800.00
"US001",1641,NULL,"UDL113",203001,"PKG04 ",1,"credit",30.00
"US001",1641,NULL,"UDL113",501001,"PKG03 ",1,"credit",28500.00
"US001",1641,NULL,"UDL113",501001,"PKG04 ",1,"credit",300.00
"US001",1641,NULL,"UDL113",203001,"PKG03 ",1,"credit",2850.00
"US001",1641,NULL,"UDL113",102001,NULL,1,"debit",50160.00
"US001",1642,NULL,"GWC444",203001,"SSE05 ",1,"credit",2040.00
"US001",1642,NULL,"GWC444",203001,"PSE03 ",1,"credit",2400.00
"US001",1642,NULL,"GWC444",501001,"PSE03 ",1,"credit",24000.00
"US001",1642,NULL,"GWC444",501001,"SSE05 ",1,"credit",20400.00
"US001",1642,NULL,"GWC444",501001,"PSE04 ",1,"credit",1500.00
"US001",1642,NULL,"GWC444",203001,"PSE04 ",1,"credit",150.00
"US001",1642,NULL,"GWC444",102001,NULL,1,"debit",50490.00
"US001",1643,NULL,"QZJ866",501001,"POY03 ",1,"credit",18000.00
"US001",1643,NULL,"QZJ866",203001,"POY04 ",1,"credit",10.00
"US001",1643,NULL,"QZJ866",203001,"POY03 ",1,"credit",1800.00
